id,text
[000100 (1)],Sermo ad populum dominicis diebus.
[000200 (2)],"    Leofan men, us bisceopum and eallum mæssepreostum is swiðe deope beboden, þæt we æfre sculon mynegian and tyhtan eow, læwede menn, georne to eowre sawla þearfe, and hu ge agan her on life rihtlice to libbanne; and, gif we swa ne doð, þonne beo we swyðe scyldige wið god ælmihtigne."
[000300 (7)],"    Nu wylle we eow secgan be þæs haligan sunnandæges halignysse, hu se ælmihtiga god hine gehalgode, and hu he wyle, þæt he freols beo fram eallum unrihtdædum and þeowetlicum weorcum, for ic wat, þæt hit is eow uncuðre, þonne ge þearfe ahton."
[000400 (12)],"    Hit wæs, þæt, siððan Crist þæs ælmihtigan godes sunu wæs astigen up to heofena rice, syððan he hæfde her gewunad onmang mannum þreo andxxxwintra and healf gear, þæt men forgymdon godes laga swyðor, þonne heora þearfa wæron, and þæs halgan sunnandæges freols wyrs heoldon, þonne hit gode licwyrðe wære."
[000500 (17)],"    Ða asende se ælmihtiga god an ærendgewrit ufan of heofenan be anum halgan engle to anum bisceope, se hatte Petrus, se wæs biscop on Antiochia þære burh, þær þær Sanctus Petrus se apostol ærest gesæt his biscopsetl."
[000600 (21)],"    On þam gewrite stod eall be þæs dæges halignesse; and þæt gewrit ne awrat nan eorðlic man, ac godes agen ængel, swa swa seo halige þrynnys hit sylf gedihte."
[000700 (24)],"    And eac se ængel bebead þam biscope, þæt he hit sceolde cyðan eallum cristenum mannum, þæt men geswican heora unrihtes, þe hi on þam halgan dæge drugan and gyt to swiðe dreogað."
[000800 (28)],"    Nu is þis þæt angin þæs engles spræce, þa þa he þæt gewrit þam bisceope on hand sealde."
[000900 (29)],"    He cwæð: ic, godes engel, middaneardes hælendes boda, beode and hate, þæt ægðer ge cyningas ge eorlas and gerefan, þe mæst unriht dreogað, and eac ealle men ægðer ge gehadode ge læwede, þæt hi lufian rihtwisnysse on wordum and on worcum and on eallum þingum, and þæt hi hyran drihtne hælende Criste <georne> on eallum ege, forþan þæt is ealles wisdomes angin, þæt man habbe ege to gode."
[001000 (37)],"    And ic beode, þæt men healdan þone drihtenlican dæg fram eallum þeowetlicum weorcum, þæt is, fram sæternesdæges none oð monandæges lihtinge, forþan þe se dæg wæs se forma dæg, þe se soða scyppend, þæt is god ælmihtig, gesceop, þa þa he ealle þing gesceop, and <eac> <siððan> fela wundra on þam dæge <geworhte> ægðer ge ær þan þe he menniscnysse underfenge, ge eac syððan."
