id,text
[000100 (178.1)],INCIPIT LIBER CATHOLICORUM SERMONUM ANGLICE IN ANNO PRIMO.
[000200 (178.4)],PRIMUS SERMO DE INITIO CREATURAE. An angin is ealra þinga þæt is god ælmihtig. he is ordfruma & ende.
[000300 (178.6)],    He is ordfruma for ði þe he wæs æfre.
[000400 (178.7)],    He is<../images/etail.gif>nde buton ælcere geendunge. for ðon þe he bið æfre ungeendod.
[000500 (178.8)],    He is ealra cyninga cyning. & ealra hlaforda hlaford; he hylt mid his mihte heofonas. & eorðan. & ealle gesceafta butan geswynce.
[000600 (178.10)],    & he besceawað þa niwelnessa þe under þissere eorðan synt.
[000700 (178.11)],    He awyhð ealle duna mid anre handa: & ealle eorðan he belicð on his handa & ne mæg nan þinc his willan wiðstandan. Ne mæg nan gesceaft fulfremedlice smeagan: ne understandan ymbe god.
[000800 (178.14)],    Maran kyððe habbað englas to gode þonne menn. & þeahhwæðere hi ne magon fulfremedlice understandan ymbe god.
[000900 (179.16)],    He gesceop gesceafta þa ða he wolde: þurh his wisdom he geworhte ealle þing. & þurh his willan he hi ealle geliffæste.
[001000 (179.17)],    Þeos þrynnes is an god: þæt is se fæder & his wisdom of him sylfum æfre acenned. & hyra beira willa þæt is se halga gast. he nis na acynned ac he gæð of þam fæder & of ðan suna gelice.
[001100 (179.20)],    Þas þry hadas syndon an ælmihtig god.
[001200 (179.21)],    Se geworhte heofonas & eorðan & ealle gesceafta.
[001300 (179.22)],    He gesceop tyn engla werod.
[001400 (179.22)],    Þæt synt englas. & heahenglas. throni. dominationes. principatus. potestates. uirtutes. cherubim seraphim.
[001500 (179.24)],    Her sindon nigan engla werod: hi nabbað nænne lichoman. ac hi sindon ealle gastas swiðe strange. & mihtige & wlitige. on micelre fægernysse gesceapene to lofe & to wyrðmynte heora scyppende.
[001600 (179.26)],    Þæt teoðe werod abreað & awende on yfel.
[001700 (179.27)],    God hi gesceop ealle gode. & let hi habban agenne cyre. swa hi heora scyppend lufedon & filidon. swa hi hine forleton.
[001800 (179.29)],    Þa wæs þæs teoðan weredes ealdor swiðe fæger & wlitig gesceapen. swa þæt he wæs gehaten leohtberend. þa began he to modigeanne for ðære fægernysse. þe he hæfde. & cwæð on his heortan. þæt he wolde & eaðe mihte beon his scyppende gelic. & sittan on ðam norðdæle heofonan rices. & habban anweald & rice ongean gode ælmihtigum.
[001900 (179.34)],    Þa gefæstnode he þisne ræd wið ðam werode þe he bewiste. & hi ealle to ðam ræde gebugon.
[002000 (179.35)],    Þa ða hi ealle hæfdon þisne ræd betwux him gefæstnod. þa becom godes grama ofer him eallum. & hi ealle wurdon awende of ðam fægeran hiwe þe hi on gescapene wæron. to laðlicum deoflum.
[002100 (180.38)],    & swiðe rihtlice him swa getimode. þa ða he wolde mid modinysse beon betera þonne he gesceapen wæs. & cwæð þæt he mihte beon þam ælmihtigum gode gelic. þa wearð he & ealle his geferan. forcuþran & wyrsan þonne ænig oðer gesceaft. & þa hwile þe he smeade hu he mihte dælan rice wið god. þa hwile gearcode se ælmihtiga scyppend him & his geferan hellewite. & hi ealle adræfde of heofonan rices myrihðe. & let befeallan on ðæt ece fyr þe him gegearcod wæs for heora ofermettum.
