id,text
[000100 (1)],    Be gecyrrednysse.
[000200 (1)],"    Hit is geræd on ðam godcundan gewritum & þus his gecweden, Sunu, ne yld þu na, þæt þu to Gode gecyrre."
[000300 (2)],"    Forþon þu nast, hwæt se towearda dæg þe bringeð."
[000400 (3)],"    Seþe yldeð, þæt he to Gode ne gecyrre, he renað pleoh his agene sawle, forþonþe se deað hit no nylð."
[000500 (4)],"    Se deað, gif he cimð to þam, þe þæt yldeð, þæt he to Gode gecyrran ne wyle, butan tweon he hine gelædeð to ecum witum."
[000600 (6)],"    Þæt his swiðe unhalwendlic, geþoht, þæt wa ymb þa mergenlican cyrringe þænce & þa andweardan agimeleasige."
[000700 (9)],"    Gehyrest þu synfulla, to won yldest þu, þæt þu to Gode gecyrre?"
[000800 (10)],"    For hwon ne ondrædest þu þe, þæt þe ferdeað bereafie þæs dæges þinre gehwyrfednesse?"
[000900 (11)],"    Nast þu, þæt men færlice sweltað?"
[001000 (12)],"    Nu þa þæt god is, þæt mon his senna forlæte & to Gode gecirre, do we wylc man hraðe."
[001100 (13)],"    Forðonþe God us gehateð forgyfenesse, gif we to him gecyrran willað, & he us <nænigne> fyrstmearc ne hateð langes lifes, for þon gehwyrfe gehwilc man hine sylfne hraðe to Gode, & forlæte se arleasa man his unrihtwisnesse wegas."
[001200 (17)],"    Forþon, gif færunga cymð se ytemesta dæg, þonne bið losod seo yldig, & þær bið to lafe þæt rice þam synfullan men."
[001300 (18)],"    Gif þu nelle losian, gecyr to Gode, þonne leofest þu."
[001400 (20)],    Ne scealt þu na georwenan be þira synna forgyfenesse.
[001500 (20)],"    Ac gecyr to Gode, þonne leofast þu, & to dædbote."
[001600 (21)],"    Þu cwystcras, þæt is leden word, & hit his on ure geþeode tomorgene."
[001700 (22)],    Ac for <hwon> nelt þu todæg?
[001800 (23)],"    Þu cwyst, hwylc yfel is þæt, þæt ic cweðe tomergen?"
[001900 (24)],"    Ic cweðe, hwilc yfel is þæt, þæt ic cweðe, þæt þu todæge to Gode gecyrre?"
[002000 (26)],"    Nu, hwonne þu cwyst min lif bið lange, þonne cwæðe ic, hit lange sie, sie hit god, gif hit scort sie, sie hit eac god."
[002100 (27)],"    Gif þu tun bigest, þonne þu wilt godne bicgan."
[002200 (28)],"    Gif þu wif nimest, þu wilnast, þæt hit god sie."
[002300 (29)],"    Gif þu bearn hafast, þu wyscest, þæt þa sin gode."
[002400 (30)],"    Swa ic eac nu be þam wacestan þingum cwæðe, gif þu seos bigest, nylt þu, þæt hi sin yfele."
[002500 (31)],"    & wilt, þæt þin lif si yfel?"
[002600 (32)],    On hwon abelh þe þin lif?
[002700 (32)],    Forhwon wilt þu beon ana yfel betweoxn eallum þinum godum?
[002800 (34)],"    Ne lata þu, þæt þu to Gode gecyrre, ne geyld þu hit of dæge to dæge."
[002900 (35)],"    Þis sind Godes word, næs mine."
[003000 (35)],"    Ne geherest þu þas word from me, ac wit hie gehyrað begen fram Gode."
[003100 (37)],"    Nu, hwonne þu cwystcras, cras.þæt is tomorgen, tomorgen."
[003200 (38)],Craseawla þæt is hræfnes stæfn.
[003300 (38)],"    Se hræfen ne gecyrde na to Noes earce, ac seo culfre cyrde."
[003400 (40)],"    Gif þu þonne wilt don dædbote, þonne þu syngian ne miht, þonne forlætað þe þine synna, nalles þu hie."
[003500 (41)],"    Genoh fremde bið se man dædbote don, ær he eald sie."
[003600 (42)],"    Hit is to andrædanne, þæt he sie geniðrad eft, þonne he him mildheortnysse weneð."
[003700 (43)],"    Soðlice ne mæg se man him þonne him nanre mildheortness wenan ne forgyfenesse, seþe nu forleosað þa getæsan tide þære dædbote."
[003800 (45)],"    Þær ne mæg se man geearnian, þæt he bideð, seðe her nolde gehyran, þæt God bebead."
[003900 (47)],"    Seþe nu þære forgifenan tide þær dædbote forleasað, holinga he eft cleopað beforan Cristes heahsetle."
[004000 (49)],"    Nuþa sceal ælc mon, þæt he to Gode gecyrre þa hwile þe he mæge, þe læs, gif he nu nelle þa hwile þe he mæge, eft þonne he late wille, þæt he ne mæge."
