id,text
[000100 (1)],    Be wifmannes beweddunge.
[000200 (1)],"    Gif man mædan oððe wif weddian wille, & hit swa hire & freondan gelicige, ðonne is riht, ðæt se brydguma æfter Godes rihte & æfter woroldgerysnum ærest behate & on wedde sylle ðam, ðe hire forsprecan synd, þæt he on ða wisan hire geornige, ðet he hy æfter Godes rihte healdan wille, swa wær his wif sceal; & aborgian his frind ðæt."
[000300 (2)],"    Æfter ðam is witanne, hwam ðæt fosterlean gebyrige; weddige se brydguma eft þæs; & hit aborgian his frynd."
[000400 (3)],"    Ðonne syððan cyþe se brydguma, hwæs he hire geunge, wið þam ðet heo his willan geceose, & hwæs he hire geunge, gif heo læng sy ðonne he."
[000500 (4)],"    Gif hit swa geforword bið, þonne is riht, ðæt heo sy healfes yrfes wyrðe & ealles, gif hy cild gemæne habban, bute heo eft wær ceose."
[000600 (5)],    Trymme he eal mid wedde þæt þæt he behate; & aborgian frynd þæt.
[000700 (6)],"    Gif hy þonne ælces þinges sammæle beon, ðonne fon magas to & weddian heora magan to wife & to rihtlife ðam ðe hire girnde; & fo to þam borge se ðe ðæs weddes waldend sy."
[000800 (7)],"    Gif hy man ðonne ut of lande lædan wille on oðres þegnes land, ðonne bið hire ræd, ðæt frynd ða forword habban, ðæt hire man nan woh to ne do, & gif heo gylt gewyrce, ðæt hy moton beon bote nyhst, gif heo næfð, of hwam heo bete."
[000900 (8)],"    Æt þam giftan sceal mæssepreost beon mid rihte, se sceal mid Godes bletsunge heora gesomnunge gederian an ealre gesundfulnesse."
[001000 (9)],"    Wel is eac to warnianne, ðæt man wite, ðæt hy ðurh mægsibbe to gelænge ne beon, ðe læs ðe man eft twæme, ðæt man ær awoh tosomne gedydan."
