id,text
[000100 (1)],"    Men ða leofestan, us gedafenaþ ærest þæt we gemunen & gereccen be Gode ælmihtigum, þe geworhte heofonas & eorðan & ealle gesceafta, þone we sculon gelyfan þrynlicne on hadum & anlicne on spede: oðer is soðlice se had ælmihtiges fæder, oðer is ælmihtiges suna, oðer ys ælmihtiges haliges gastes, & þeahhwæðere we sceolon andettan anne God on mægenþrymme & on mihte & on godcundnesse, for þam se fæder ys ece God, & se sunu is ece God, & se haliga gast ys ece God."
[000200 (8)],"    Ealle þry, se fæder & se sunu & se haliga gast, wæron æfre efenece & æfre beoð, & hie þry an God syndon."
[000300 (9)],"    Fram þam, þurh þæne & on þam syndon geworhte ealle þa þinc þe gesewene syndon & ealle þa þe ungesewene syndon, þa ne mæg nan eorþlic man ealle asecgan."
[000400 (12)],"    Ærest on frymþe he geworhte heofonas & eorðan & sæ & ealle þa þinc þe on him syndon, & ealle þa englas þe on heofonum syndon."
[000500 (13)],"    & ealle þa ðe of englum to deoflum forsceapene wurdon, ealle he hie of him sylfum mid his oroðe ut ableow -- & þone þe he foremærostne hæfde ofer ealle þa oðre englas þe Lucifer wæs haten, þæt ys on ure geþeode leohtberend gereht, ac he eft, þa he hine sylfne his scyppende gelicne don wolde & him <þrymsetle> on norðdæle heofona rices getimbrian wolde, of ðam he ricene afeoll."
[000600 (19)],"    & ealle þa ðe æt ðam ræde mid him wæron & him æfter besawon, ealle hie wurdon of englum to deoflum forsceapene & on helle bescofene, þær hie on ecnesse witu þoliað, for ðam þe hie forhogedon hira scyppend, ælmihtigne God."
[000700 (23)],"    Syððan he geworhte of eorðan lame þone ærestan man þe æfre wæs, þone he be naman <Adam> nemde, & him on bebleow <liflicne> gast."
[000800 (25)],"    & him ealle eorðan gesceafta on geweald sealde & sæs fixas, þæt hie him hyrsumian sceoldon."
[000900 (26)],"    & he him eallum naman gesceop, ægðer ge nytenum ge fugelum ge fixum, & hie ealle gyt be ðam naman fram eallum mannum synt genemnede ðe him Adam æt frymðe gesceop."
[001000 (29)],    & dryhten ælmihtig of Adames wynstran sidan genam þæt ribb þe he þæt wif ofgeworhte þe Eua hatte.
[001100 (30)],    Of ðam twam þurh Godes mihte is ealles middangeardes folc framcumen.
[001200 (31)],"    & him God forgeaf þæt hie ealles geweald agan moston þe on eorðan wære, butan anes treowes bleda þe is genemned lifes treow, <&> <we> <hit> <nemnað> <fictreow>."
[001300 (34)],    Þæt treow ys on middan neorxnawange.
[001400 (34)],"    Be ðam treowe Crist sylf forewarnode ægðer ge Adam ge Euan, & him sæde bam þæt swa hwylcum dæge swa hie ðæs treowes bleda æton, hie sceoldon forweorðan."
[001500 (37)],    & hie eac swa dydon.
[001600 (37)],"    Ac ða se deofol geseah & wiste þæt him God swa mycel forgifen hæfde, & he sylf beswicen wæs & þa þe mid him of heofonum gefeollon, þa ðohte he to beswicanne hie, eall swa he sylf beswicen wæs."
[001700 (40)],"    Gehweorrfde hine sylfne þa on anre nædran hiwe, & hie butu beswac & forlærde."
[001800 (41)],"    Sæde him þæt swa hwylcum dæge swa hie þæs treowes bleda æton, þæt hie wæron syððan þam gelice þe hie geworhte."
[001900 (43)],"    Ac hit him wearð biterlice forgolden on hyra life ge eac æfter, ægðer ge him ge eallum mancynne þe him fram cwom, oð ures dryhtnes tocyme."
