id,text
[000100 (1)],    Þis is seo feorewearde þe Vlf & Madselin his gebedda worhtan wið & wið sancte Peter þa hig to Ierusalem ferdon.
[000200 (2)],    Þat is þat land æt Carlatune into Burh æfter heora dæge heora saule to alysendnesse & þat land æt Bytham into Sancte Guthlace & þat land æt Sempingaham into sancte Benedicte to Ramesege.
[000300 (5)],    & þat land æt Lofintune & hæt Heordewican Ealdrede biscop to fullon ceape & þat land æt Scillintune & æt Houcbig & æt Mortune þæron stent þam bisceope eahta marca goldes & gif hig ham cuman gylde þam biscop his gold & gif heora naðer ne cumð do se biscop for heora saule swa mycel swa þat land is betere þene þæt gold sy.
[000400 (11)],    & gif þam biscop getid buton eal teala ga þe abbot Brand to þam ilcan foreweardan.
[000500 (12)],    & þæt land æt Mannethorp ic habbe geunnan þam abbot Brande.
[000600 (13)],    & þæt land æt Willabyg ic habbe geunnan Siferðe minen mæge.
[000700 (14)],    & þæt land æt Stoce he hafað geunnan Lyfgyfan hyre magan.
[000800 (15)],    & þæt land æt Stroðistune heo hafað geunnan Ingemunde & he hyre þa Westhealle ongean æt Wintringatune.
[000900 (17)],    & þæt land æt Ofertune syllæ man & do for heora begra saule.
[001000 (18)],"    & twa land ic habbe geunnen minre modar, þæt is Kitlebig & Cotum & heo hæfð me geunnen Mæssingaham & Kytlebi."
[001100 (20)],    & gif ic ham ne cume habbe Ingemund þæt land æt Coringatune.
[001200 (21)],    & þæt land æt Cleaxbyg ic habbe geunnen Healþene minan breþer & þæt land æt Vrmesbyg into sancte MARIAN stowe & eal þæt ic þer ahte.
[001300 (23)],    & Lindbeorhge habban mine cnihtas gif ic ham ne cume & þæt land æt Lohtune þæt heo hafað þerinne into þornege.
