id,text
[000100 (1)],    Her cyð on þisum gewrite þæt Orcy hæfð gegyfen þæ gegyldhealle & þone stede æt Abbodesbyrig Gode to lofe & Sancte Petre.
[000200 (5)],    & þam gyldscipe to agenne on dæge & æfter dæge him & his gebeddan to langsumum gemynde.
[000300 (8)],    Se ðe þis awendan wyle hæbbe him wið Gode gemæne on þæm micclan dome.
[000400 (12)],    Ðonne syndon ðis þa forword þe Orecy & þa gegyldan æt Abbodesbyrig gecoren habbað Gode to lofe & Sancte Petre to wurðmynte & heora sawlum to þearfe.
[000500 (18)],"    Ðæt is ærost, ðrym nihton ær Petres mæssan æt ælcon gegyldan ænne peningc oððe an peningcwurð weaxes, loc hwæðer mare neod sy into þam mynstre."
[000600 (23)],    & on mæsseæfen æt twam gegyldum ænne bradne hlaf well besewen & well gesyfled to urum gemænum ælmyssan.
[000700 (28)],"    & fif wucan ær Petres mæssedæge sceote ælc gegylda ænne gyldsester fulne clænes hwætes, & þæt beo gelæst binnan twam dagum."
[000800 (32)],"    Be þæs inganges wite, þæt syndon þry sestras hwætes & se wudu beo gelæst binnan ðrym dagum æfter ðam corngesceote, æt ælcon riht gegyldan ane byrðene wudes, & twa æt ðam ungyldan, oððe gylde ænne gyldsester cornes."
[000900 (41)],"    And se ðe bryðene underfehð, & þæt gecweme ne deð, beo he his inganges scyldig, & þær ne beo nan gyfu."
[001000 (45)],"    & se gylda þe oðerne misgret innan gylde on eornostne hige, gebete he þæt be his ingange wið ealre geferrædene."
[001100 (49)],"    & syððan wið þone man þe he mysgrette, swa swa he hit findan mæge, & gif he nele to bote gebugan, þolige he þære geferrædene, & ælcere oðre gyldrædene."
[001200 (55)],    And se ðe ma manna inlæde ðonne he sceole buton ðæs stiwerdes leafe & ðæra feormera gylde his ingang.
[001300 (58)],"    And gyf ænigum on urum geferrædene his forðsið getide, sceote ælc gegylda ænne peningc æt þam lice for þære sawle, oððe gylde be þry gegyldum."
[001400 (64)],    & gyf ure ænig geuntrumod sy binnan <syxtigum> <milan> þonne findon we fiftyne men þæt hine gefeccon.
[001500 (68)],"    & gyf he forðfaren sy XXX, & þa hine gebringon to þære stowe þe he to gyrnde on his life."
[001600 (71)],"    & gyf he on neawyste forðfaren sy, warnige man þone stiwerd to hwylcere stowe þæt lic sceole, & se stiwerd warnige syððan ða gegyldan."
[001700 (76)],"    Swa fela swa he mæge mæst to geridan oððe to gesendan, þæt hi þærto cumon, & þæt lic wurðlice bestandan, & to mynstre ferian, & for þære sawle georne gebiddan."
[001800 (82)],"    Þæt byð rihtlice gecweden gyldrædene þæt we þus don, & hit geristð þæt well, ægðer ge for Gode ge for worolde."
[001900 (86)],    Forðan ðe we nyton hwylc ure hraðost forðfærð.
[002000 (88)],"    Þonne gelyfe we þurh Godes fultume, þæt us fremige eallon þas forword gecweden on ær gif we hit rihtlice healdað."
[002100 (92)],"    Uton biddan God ælmihtigne georne mid inwerdre heortan, þæt he us miltsige & eac swa his halgan apostol Sancte Petre, þæt he us geþingige & urne weg geryme to ecere reste."
[002200 (97)],    Forðan ðe we for his lufon þis gegyld gegaderodon.
[002300 (99)],"    He hæfð þone anweald on heofenum, þæt he mot lætan into heofenon þone þe he wyle, & forwirnan þam þe he nele."
[002400 (103)],"    Swa swa Crist sylf cwæð to him on his godspelle, Petrus ic betæce þe heofenan rices cæge, & swa hwæt swa þu wylt habban gebunden ofer eorðan þæt byð gebunden on heofenum."
[002500 (109)],    & swa hwæt swa ðu wylt habban unbunden ofer eorðan þæt byð unbunden on heofenum.
[002600 (113)],    Uton habban hyht & hopan to him þæt he us bewite a her on worulde.
[002700 (115)],    & æfter forðsiðe ure sawla gehelpe he us gebringe on ecere reste: Amen.
