id,text
[000100 (1)],"    On drihtenes naman, hælendes Cristes."
[000200 (1)],"    Ic Willelm kyng, on þam oðeran geare þæs þe ic to kinge gehalgod wæs, on Cristesmæsse dæg, þa þa ic gescrid wæs mid minan kynereafe æt Westminstre, æfter Godspelle, het dihtan þæs priuileian æfter Ingelrices bene mines preostes, and minra witene ræde and ærndunge, þe þa mid me wæran, þe <heora> name sume heræfter bið awritene."
[000300 (6)],"    Criste and Sancte Marian to <lufe> and to wurðmynte and Sancte Martine, þe sylf Ingelric and Æirad his broðer þæt minster binnan Lunden gestaðelodan and geworhtan, Eadwardes kinges sawle to gebeorge and minre agenre to alysednesse, and be minre fulle leafe."
[000400 (10)],"    And unne þas land þider ingelegdon, þæt is Estre in Eastsexa, mid þære berewica æt Mæisbyrig, and Nortone, and Stanford, and Fobbinge, and Benedisc, and Cristeshala, and Tolesfunte, and Reuenhala, and Angra, and in <Benfleote> I hide, and in Hoddesdone i hide, and eac þa cyrican in Mealdune, mid ii hidan landes and <þære> teoðinge, and mid eallan þingun þe þærto belimpað, on wude and on felde, on sealte and on fersce."
[000500 (16)],"    And þærtoeake on minre healfe ic heom geaf and geuþe, for mines fader sawle and minre moder, and minre yldre to alysednesse, eall þæt land and þæne mor wiðuten Crepelesgate on ægder healfe of þære norþhirne þæs burgwealles, eallswa þeo wylriðe hit sckyleð fram ðam weallum forð into þam broke þe yrnð into ðære burh."
[000600 (20)],"    Toeake þam, ic heom geuðe ealle þa cyrican and teoðinge and land and hus binnan Lunden oððe buten þe heom Cristes holde geofan habbað, oððe heræfter geofen wurþeð."
[000700 (23)],"    And eall þæs þing habbe and healde Sanctes Martines mynster and þa canonichas a on ecnesse wurðlice and friglice, on gemænnesse to heore æalra freme."
[000800 (25)],"    And ða canonicas behedan of heomsylfan ænne treowne, þe heore ealra þing healde, and be þæs geares bire emne gedæle, swa þæt þa Godes þeowas habban fullice scrud and wiste, swa þæt hig dæges and nihtes unbogiende Gode and Sancto Martino wurðlice þeowian, eall swa heore kanonikes hade þto gehyrað and hig ðurhteon magon."
[000900 (30)],"    Seo gewislice þis bufen cweden Sancte Martines mynster and þa canonikes and eall þæt þærto lið freols of kinges and of biscopes and archidiacnes and heore wicneres and of ealle woreldlice ðeowdome, and beon hig wurðe socne and sake and toll and team and infangeneþeof and ealra oðre lage and frigscipe swa hit her bufen on Latin gewriten is."
[001000 (36)],"    Se þe þas gesetednesse and unnan þa we geset and geunnan habbað undo oððe awerde, þolie he on Helle mid Iudan tintregan, þe Crist belæwde."
[001100 (39)],"    Ðeos karte wæs gediht and gewritan æfter Cristes geflæscnesse an þusend wintra and lxviii, wintra, on þam oðran geare mines rices."
