id,text
[000100 (1.1)],    Ðis is sio gerædnes ðe Ælfwold & Eadwold & Æðelflæd geræddan.
[000200 (1.2)],<../images/tbar.gif>is<../images/tbar.gif>Æðelflæd & Eadwold geuðen Ælfwolde anes dænnes wið his licwyrðan scætte ðe hio anfeng<../images/tbar.gif>isM CCCC&L denarios.
[000300 (1.4)],    Ðis dæn is genamod Hyringdænn.
[000400 (1.4)],His terminibus circum jacta ab orientefram ðæm stænenan stapole on Tenet wara brocas .
[000500 (1.6)],    & on hyring brocasa meridiehyringburne oð æscburnan.
[000600 (1.7)],Ab occidenteescburna oð æscbrygg.
[000700 (1.7)],Ab aquilonesia rode fram æscbrygge eft an ðane stænenan stapol.
[000800 (2.1)],    & se hioræd to Cristes ciricean.
[000900 (2.1)],    & se hioræd to sancte Agustine & ða þreo geferscipas innanburhwara & utanburhwara & micle gemettan & Ælfsige burðen.
[001000 (2.3)],    & se hioræd to Apuldre.
[001100 (2.4)],"    & Eadelm, Birhtfreð, Ealdelm, Ealhfreð, Sielm."
[001200 (2.6)],    & Ælfwold gesealde Eadwolde & his sunumCpanæga anuppan all ðis oðer wiððan ðe hit hiora unna wære butan ælcre anwændednesse.
[001300 (2.8)],    Ðis is hyringdænnes boc ðe Eadwold & Æðelflæd geuðan Ælfwolde wið his licwyrðan scætte.
[001400 (2.10)],Anglice & latine.
