id,text
[000100 (1.1)],"    Efter drihtnes þrowunge and his æriste þæt he of deaðe aras hælend Crist, on þan dagum his halgan geþrowodon for his þæra micclan leofan lufan."
[000200 (1.3)],"    Eac þa gewearð hit, þæt þa halga seagntes ofercomen þa deofla þe wið heom gewunnon."
[000300 (1.4)],"    And þa <rican>, þe on þan dagum wæron, hæfdon heom geworht godes of golde and of seolfre; þa wæron dumbe and deafe and blinde, and eal þæt hæþan folc swiðe gelefdon on þan godum."
[000400 (2.1)],    Sum land is Anthiochia gehaten.
[000500 (2.1)],"    On þam lande wæs an Godes þeowa, se wæs Theothimus gehaten."
[000600 (2.2)],    He wæs swiðe gelæred man.
[000700 (3.1)],"    And þær on lande wæs sum hæþen cyningc, Theodosius gehaten, and his cwen mid him."
[000800 (3.2)],    Hit gewearð swa þæt heo bearn gestreonedon and þæt wearð geboren mædencild; and se hæþene cing his fæder hit het ut aweorpan and men swa dyde.
[000900 (3.4)],    And se Godes þeowe <Theothimus> gefand þæt cild and he hit up anam and hit wel befæste to fedenne.
[001000 (3.5)],"    And þa hit andgeat hæfde, he him nama gesette, and þæt wæs Margareta, and hi syððan to lare befæste, and hi þæron wel geþeah."
[001100 (4.1)],"    Ðis eadiga mæden se arwurða Godes þeowa <Theothimus> fedde and lærde and forðbrohte, oðþæt hi XV wintre eald wæs."
[001200 (4.2)],"    Dæghwamlice hi hire utsanges and hire gebedu georne gefylde and þæt ungelærde folc swiðe mynegode to ures drihtones hersumnesse, hælendes Cristes, and þus cwæð: Geherað me, earma þeoda, ægþer ge weres ge wifes, ge cnihtes ge mægdenes, and healdað fæste on eowre heorta þæt þe ic eow secge and wissige."
[001300 (4.7)],"    Forwyrpað þa deadan godas þe ge her beforen to gebugan, þe beoð mid mannes handen gegrafena, and gebegeð eow to ure sceppende Gode ælmihtigne, Sancte Marian sunu, halende Criste, and ic eow behata and on hand selle þæt ge sculon finden reste eowre sawlen mid Gode and mid his gecorenan innan paradyses myrhþe."
[001400 (4.11)],    Seo eadiga Margareta wæs Theodosius dohtor: se gehersumode þan deofle and hi gehersamedo Gode and ealle his halgan.
[001500 (4.13)],"    Ða geherde seo eadiga Margareta and hi hit on bocum fand, þæt þa cinges and þa ealdormenn and þa yfela gerefan ofslogen æfre and bebyrodon ealle þa Godes þeowas þe þær on lande wæron."
[001600 (4.15)],    Sumne hi mid wæpnum acwealdon and sumne mid hatum wætere.
[001700 (4.16)],    Sumne hi onhengon be þan fotum and sumne be þan earmum.
