id,text
[000100 (1)],"    Her sagað embe þa twegen sceðan, þe mid <criste> hangedon."
[000200 (2)],"    Hy wære on ebreisc genemnede <Achasachat>, & Macros, & on Greckisc Malica, & loca, & on romanisc Cismus & Dismus."
[000300 (4)],"    Cismus gelifde, & dismus ne gelifde."
[000400 (6)],"    Noes arc wæsIIIhund feðma lang, & fiftig wid, & þrittig heah."
[000500 (8)],"    Sancte petres cyrice is þreo hund fota lang, & twa hund fota wid, & þar is twa hund swera & twentig, & þara leohtfataXIIþusenda & fifti, & on þære hlæddra is twa & sixti stapa."
[000600 (12)],"    Salemannes templ wæs sixti fæðma lang, & sixti heah & þrittig wid."
[000700 (13)],    And þæra wyrehtena wæs ðe þane stan bæron hundseofontig þusenda.
[000800 (14)],"    And hundeahtatig þusenda hine sniðon, & feidon."
[000900 (15)],    And þar wæs þreo ðusend gerefena & þreo hundred.
[001000 (17)],"    Istorius sæde þæt þyses middangeardes lenge wæreXIIþusend mila, & on bræde six þusend, & þreo hundred butan litlum ealandum."
[001100 (20)],"    Man hafað bana twa hundred & nigontine, & he hafað æddrena þreo hundred & fife & sixti."
[001200 (21)],"    And swa fæla daga beoð on twelf monðum, & hundtwentig geara hafað þritti þusend daga & six hundred."
