id,text
[000100 (1)],    Her swytelað on þissum gewrite hu ælfric biscop wille his are beteon þe he under Gode geernode & under Cnute kyncge his leofue laforde & siþþan hæfð rihtlice gehealdan under Haralde cyncge.
[000200 (4)],    Þæt is þonne ærest þæt ic gean þæt land et Wilrincgawerþa into sancte Eadmunde for mira saule & for minas lafordas swa ful & swa forð swa he hit me to handa let.
[000300 (6)],    & ic gean þæt land æt Hunstanestune be æstan broke & mid þan lande et Holme into sancte Eadmunde.
[000400 (8)],    & ic wille þæt þa munecas on Byrig sellan syxtig punde for þan lande et Ticeswelle & et Doccyncge & þæt þerto geherað.
[000500 (10)],    & ic gean Leofstane dæcane þæt land et Grimastune swa ful & swa forð swa ic hit ahte.
[000600 (11)],    & ic gean mine cynelaforde HaraldeIImarc gol.
[000700 (12)],    & ic gean mire hlefdigen an marc gol.
[000800 (13)],    & gelæste man ÆgelriceIIIIpund mire fatfylre.
[000900 (13)],    & sela man mine cnihtas þa mina stiwardas witanXXXXpunda & fif pund into Elig & fif pund into Holm & fif pund Wulfwarde muneke minne mæge & fif pund Ælffæh min sæmestre.
[001000 (16)],    & ic wille þæt man sella þæt land et Walsingaham swa man derast mage & gelesta man þæt feoh swa ic gewissod hæbbe.
[001100 (18)],    & ic wille þæt man selle þæt land et Fersafeld swa man derast mæge & recna man iungere Brun an marc gol & mid þan laue scytte man mina borgas.
[001200 (20)],    & ic gean Ælfwine minan preoste et WalsingahamXXXakera et Eggemera & Uui prouast habba þone ofaræcan.
[001300 (22)],    & ic gean Ædwine muneke þa mylne et Gæssæte þe Ringware ahte.
[001400 (24)],    & ic gean Ælfwig preoste þæt land et Rygedune þe ic bohte to Leofwenne.
[001500 (25)],    & ic gean þæt myln þe Wulnoð ahte into sancte Eadmunde .
[001600 (26)],    & ic gean Sibriht þæt land þe ic gebohte on Mulantune.
[001700 (27)],    & ic gean þæt fen þe þurlac me sealde into Ælmham þa preostas to foddan.
[001800 (28)],    & ic gean into Hoxne þa preostas an þusend werð fen.
[001900 (29)],    & ic gean þæt fen þe ælfric me sealde into Holme.
[002000 (29)],    & ic gean þon hage binnon Norðwic for mire saule & for ealra þe hit me geuðon into sancte Eadmunde.
[002100 (31)],    & ic gean þan hage into sancte Petre binnon Lunden.
[002200 (32)],    & ic gean iungre Brune þæt healfe þusend fen.
