id,text
[000100 (1)],"    Men ða leofestan, we magon gehyran secgan be ure sawle þearfe forþon us is neodþearf þæt we on þisse tide, þa hwile þe we moton and magan, þæt we geornlice us clænsian and frætewien us sylfe mid godum dædum to þam ecum leohte."
[000200 (4)],"    Eac us is þearf þæt we on ælce tid ure synna andetten and beten, and hwæðre we sceolon onsundrum on þas halgan dagas to urum Drihtne clypian and biddan þæs ecan lifes urum sawlum and þæs ecan heofonan rices, þæt we on soðre hreowe ure synna andettan and beten."
[000300 (7)],"    And we for þæm gerime þæs hweorfendan geares ymbe XII monað þas halgan dagas weorþiað mid godcunde lofe and mid gastlicum sange, and ða halgan reliquias beran Gode to lofe and his halgum."
[000400 (10)],    And we sculon eadmodlice biddon ealle þa halgan on heofonum þæt hi us syn þingeras wið þone ælmihtigan Drihten þære halgan þrynnesse.
[000500 (12)],"    And we sculon biddan eac ealle halgan þæt hi us æteowen þa heofonlican mildsunge heora fultumes, þæt we magan and moton þurh heora bene geearnigen þæt we deofles niþas oferswiðen and us ece lif geearnigen."
[000600 (15)],    Forðan is gedafenlic cristenum folce þonne hi gesamnigen hi to heora sawle þearfe þæt hi þonne georne gehyren Godes worda and ðæra halgena gewrita.
[000700 (17)],"    Ðonne magon we on þisse worulde geearnian ure synna forgyfenesse and ures lichoman hælo and gesibsum lif and eorðan wæstmas, and, þæt us ealra mæst is, ece eadignes æfter þisse worulde."
[000800 (19)],"    Swa ure Drihten on his godspelle cwæð, Doð hreowe eowra synna; þonne genealæcað ge heofona rice."
[000900 (21)],"    And eft he cwæþ, Mara gefea bið Godes englum on heofonum þæt an synfull mann to bote gecyrre þonne <be> nigon and hundnigontig þe næfre ne agylton."
[001000 (23)],    Hwæt us þonne nu is myccle betere þæt we to þære bote gecyrran þa hwile þe se læcedom on ure mihte seo.
[001100 (24)],    Forðam Drihten is swyðe mildheort and arfæst and we him syndon swyðe leofe gyf we tela wyllað; and we hine magon swyðe hraðe us to mildheortnesse gecigan mid godum dædum.
[001200 (26)],"    þeah ðe we hine ær mid synnum abulgan, he wile sona onfon þa soðan hreowe and bote; ac hwæþere ne sceolan we beon to swyðe balde on unrihtwisnesse and ure synna mid synnum ne ecan, and þæt þencan and cweþan þæt we magon ures lichoman lust fremman þa hwile þe we on geogoðe syn and þonne on elde we doð soðe hreowe."
[001300 (31)],    Hwæt mæg beon mare dysignes þonne æni mann þis on his mode geþence?
[001400 (32)],    Hwylc mann is þe wite þone ytemestan dæg his lifes?
[001500 (33)],"    Forðam ealle menn no on elde ne gewitað, ac on mistlicum hadum hi of worulde gewitað, and þonne on domesdæge hi beoð gemette on þæm ylcan geearnungum þe hi ær on eorðan geearnedon and ðær for eallum riht agyldað."
[001600 (36)],"    Men þa leofestan, us is mycel neodþearf ymbe þæt to <þencene>, þeah ðe we butan synnum beon ne magon, þæt we næfre ne syn bescyrede þæs ecan rices; forðam on domesdæge þis mennisce cynn byð on twa tosceaden beforan Drihtnes þrymsetle, oþer dæl on þam swyðran healfe, oþer on þa wynstran."
[001700 (40)],"    Beoð þonne Cristes þa gecorenan him on þa swyðran healfe; ðæt beoð heahfæderas and witegan and þa apostolas and þa martiras and eall se halga heap se ðe god ariht geheold, and hi þonne swyðe bliðe beoð."
[001800 (42)],    Witon þæt hi habbað þone awyrgedan gast oferswiþed and heom beoð heora synna forgyfene and hi geseoð þone wynsumlican Scyppend mid englum and mid heahenglum.
[001900 (45)],    Swylce we eac agan myccle þearfe þæt we moton on heora gemanan beon.
[002000 (46)],    Swylce eac beoð þa synfullan asceadene on þa wynstran healfe þæs Scyppendes.
[002100 (47)],"    þær beoð þonne gemette þa woruldstrangan kynegas and caseras and woruldwelige gitseras and unrihthæmede and struderas and werigcwedende and oferdrinceras, and ða æfestegan and ða leasan hi sylfe þær ongytað."
[002200 (50)],    Hwæt willað hi þonne cweþan beforan þam reþan Deman þonne hi nabbað naht to syllanne buton heora lichoman and sawle?
[002300 (52)],"    Ac uton we nu forðan, menn þa leofestan, urne Drihten lufian and his bebodu healdan eallum mægne. Drihten us mid swa micelre lufan lufað; he wilnað þæt we ealle hale syn and gesunde and to þære soþan hreowe gecyrran and to þam soðan andgyte his godcundnesse."
[002400 (55)],    Drihten wile þæt ure lif sy gestaðelod on clænnesse and on soðfæstnesse; nele he þæt se synfulla mann on his synnum þurhwunige and æfter his deaðe on ecum witum swelte.
[002500 (57)],    Ac he wyle þæt we in þisse lænan tide geearnien þæt we on ecnesse ne forwurðan.
[002600 (58)],"    Se arfæsta Drihten and se mildheorta ne bideð he æt us gold ne seolfor ne nænig woruldgestreon, ac he wilnað þæt we clænsien ure sawla and ure lichaman, þæt we magon heo him swa clæne agyfan swa he hi us ær clæne befæste."
[002700 (62)],"    Menn þa leofestan, we sceolon mid monigfealdum godum ure sawla clænsian, mid fæstenum and mid ælmesdædum and mid clænum gebedum; forðon se monn se þe gelomlice to Drihtne clypað, þonne breceð he deofles mægn and his costunge him fram aflemeð."
[002800 (65)],    Se monn þe cleopað him to mid inweardre heortan ne sceal he no wenan þæt God his bene nelle gehyran.
[002900 (66)],"    Swa we be ðon magon ongytan þæt Ionas se witega wæs under sæs yðum in hwæles hryfe, and he ða to Drihtne cleopode and he sona his stefne gehyrde."
[003000 (68)],"    Forðon se monn se ðe hine gelomlice to Gode gebiddeð, þonne aflemeð he fram him ealles feondes costunga."
[003100 (70)],"    Swa se mann se ðe his ælmessan singallice for Gode syleð, þonne adwæsceð he his synna swa mon mid wætere adwæsceð byrnende fyr."
[003200 (73)],"    Uton we nu forðon, men þa leofestan, neoman sibbe and lufe us betweonan, forðon on þam bið eall Drihtnes bebod mæst; uton neoman clænnesse and gesceadwisnesse ealra godra weorca, forðon butan þæm ne mæg næni man Gode lician; and don we singallice Godes willan, þæt we þæt geearnigen þæt we motan beon bliðe beforan þam heahsetle þæs ecan Cyninges, þær bið þusend þusenda engla werodes. þonne þær ætstondað ealle gesceafta mid ege and mid fyrhtum, and þær bið þæt gescead gecorenra and synfulra; ðær bið þæt mæste gemot, and ælces monnes dæda þær beoð forð gelædde."
[003300 (80)],"    Forðon nu arisan we fram þæm slæpe and symle se ytemesta dæg wunige on urum heortum, forðon us bið ungewiss hwæðer we moton fram ærnemergen, þonne we arisað, lyfian oð æfen; and swa bið eac uncuð on þære nihte fyrste hu us gelimpe."
[003400 (84)],"    Swa ure Drihten on his godspelle be ðon cwæð, Waciað on ælce tid and eow gebiddað, forðon ge nytan þa tid hwænne Drihten cymð to demanne þisne middaneard, hwæðre hit bið þe on æfen þe on middeniht þe on hancred þe on morgen; ac beoð gearwe forðon on þa tid þe ge ne wenað se Mannes Sunu cymð."
[003500 (88)],"    Ac behealdað eow þy læs he eow slæpende gemete, and ne gehefiað eowre heortan on oferfylle and on oferdrynce, and fram eallum þissum yfelum ahebbað eow."
[003600 (90)],"    Forðon se monn se ðe nyle þus don, he hine æteoweð eft in þæm dome scyldine þonne he byð gesewen, ure Hælend, on his þæm domsetle to wræce þam synfullan mannum and to edleane þam gecorenum."
[003700 (94)],    On þæm dæge byð mycel ege æteowed eallum manncynne þonne hi sceawiað  Godes Sunu cumendne on heofones wolcnum on micclum mægne and on þæm mestan Godes þrymme.
[003800 (96)],"    Ðonne beforan him eall eorðe forbyrneð and eall heofona mægn stranglice beoð onstyred on þæm micclan domesdæge, and seo rod þe ure Drihten on þrowode, seo byð æteowed ofer Cristes gesyhðe, and se þyrnena helm on his heafde and þa wunda on his sidan ealle þa beoð opene."
[003900 (100)],"    And þonne cweð se eca Dema, eala þu mon, geherstu? ic þe gescop and geworhte mid minum handum of eorðan lame, and ic ageat minne gast on þine þa eorðlican limu, and ic þe gestaðelode betweox neorxnawonges wiste, and ðeahhwæðre þu wære me herwiende; and ic eac on fæmnan bosme astah and ðær wæs lichomlice acenned for ðinre hælo, to þan þæt ðu me gelic wære geworden."
[004000 (105)],"    Ic wæs mid claðum bewunden and on binne geseted and monig mislic sar for ðe geþrowode, to þam þæt ic wolde ða synne þine forlornesse adwæscan."
[004100 (107)],    Ic wolde þæt ic ðe fram ecum deaðe alysde.
[004200 (107)],    Geseoh nu minra nægla swæð þe ic on rode for ðe genæglad wæs.
[004300 (108)],    Her ðu miht geseon þa wunda þe ic gewundod wæs and ða rode on þære ic for ðe deað geþrowode.
[004400 (109)],    Ic onfeng eall middaneardlicu sar to þan þæt ðu wære on heofonum wlitig.
[004500 (110)],"    Forhwon forlure ðu þæt ic for ðe geþrowode, oððe forhwan onfenge ðu unþancwyrðlice þa gife þinre alysnysse?"
[004600 (112)],    Ne ofþinceð me nu no min þrowung; ac agyf me þin lif forðon ic min for ðe gesealde; and agyf me þine sawle þa ðu mid synnum acwealdest and gewemdest mid fyrenlustum.
[004700 (114)],    Oððe forhwan ahenge þu me mid þære hefegan rode þinra hleahtra?
[004800 (115)],    Miccle hefigre me is seo rod þinra synna þonne me si seo ðe ic lichamlice mid wyllan gestah and for ðe deað on geþrowode!
[004900 (117)],    Æfter þissum wordum he þonne anra gehwylcum demeð swa he þonne wile.
[005000 (118)],"    Hwær magon hi þonne on þam dæge behydan, þa arleasan men and ða synfullan, þa ðe nu forhicgað þa Godes domas?"
[005100 (119)],"    Hwæt þam monnum þonne bið sarlice gegan þa ðe on þisse andweardan worulde him sylfum geearniað ece witu and ða heardan eardungstowe mid deoflum on helle, forðon seo hæftnes heora yrmða wunað in worulda woruld."
[005200 (122)],"    Ne þær on þæm egeslicum witum nænig stefn bið gehyred buton heof and wop, and næni rest gemeted buton biter attor and ece cwealm."
[005300 (125)],"    Ac uton we biddan urne Drihten, þone mildheortan Scyppend, þæt he ontyne þa earan ure heortan to his þære halgan lare to onfonne, and heo syðþan fæstlice on urum heortum wunige."
[005400 (127)],"    And we oðre men georne monigen to þam godcundan gode, þæt we þonne ætgædere magon mid þæm godum to þæm heofonlican eþle, þær we urne Drihten ecelice geseon moton."
