id,text
[000100 (1)],    Ðis is þæra landboc to bi Wilig þæ Eadweard cing gebocade Aðelwulf bisceope on æce yrfe.
[000200 (3)],    Ærest on codan ford.
[000300 (3)],    Þonne an dune andlang wilig on hyssa pol.
[000400 (4)],    Þæt on þære gebyge.
[000500 (4)],    Þæt be eastan cynelmingham ofer þa mæde on hafocwylle.
[000600 (5)],    Þonne andlang mær fyr on greatan þorn þonne andlang weges on land score hlinc þonne andlang score hlinces on alercum.
[000700 (7)],    Þonne ofer radune sweoran ofer nacum on trindlea.
[000800 (8)],    Þæt swa on wilafes treow.
[000900 (8)],    Þæt ofer þone heðfeld on dic geat.
[001000 (9)],    Ðet west andlang dic on wylle weg.
[001100 (9)],    Ðæt andlang wylle weges on widancum.
[001200 (10)],    Ðonne &lang weges æft on oden ford.
[001300 (10)],    Of odan forda on codan ford.
[001400 (12)],    Ðis gewrit cyð Deormodes foresprece &Æðulfes ymb.
[001500 (12)],    Þæt land æt Wilig.
[001600 (13)],    Þæt is þæt Aþulf hit gesealde Deorswiðe.
[001700 (13)],    On agene æht.
[001800 (14)],    To ateonne swa hire leofest wære ægðer ge on hire lyfe ge æfter hyre lyfe.
[001900 (15)],    And ageaf hire þa bæc ðy ilcan deg ðe hi man him geaf.
[002000 (15)],    On dissa manna ge witnesse.
