id,text
[000100 (3.3)],    HER ONGYNÐ URES HALIES FÆDER REGOLAN SANCTES BENEDICTES.
[000200 (3.5)],"    Gehur ðu min bearn beboda þines lareowes & onhyld þinre hurte eare, & þines arfæstan fæder mynagunga lustlice underfoh & coflice gefyll, þæt þu mid þire hyrsumnysse geswince to Gode gecyrre, þe þu ær fram buge mid aswindunge þinre ungehirsumnesse."
[000300 (3.9)],"    Eornestlice nu ic sende mine spece to ælc þare mannum, ðe hir agenum lustes ascunað & mid þam strengastum & þam beorhtestum hyrsumnysse wepnum drihtene Criste, sodum kincge hyrsumian wile, ærest ðinga swa hwylc god swa þu beginst, þæt hit ðurh drihten to fulfremedum ænde cuman mote, mid singalum gebede geornfullice gewilna."
[000400 (3.15)],"    Þæt ure heofonlica fæder, ðe us him to bearnum telð, næfre ðurh ure yfelan deda ne geunrotsie, him is on ælcne timan to hirsumienne mid þan godum ðe he us geunnen hafð, þilæs þe he us ahwæs benæme, þæt is fram his eadignysse ascyrige, swo swo fader deþ his bearn, ðonne he hum gram byð for heora gyltum & his æhte heon ne an, ne þæt an, þat he us æhte bedæle, ac þat he us, ðe him to wuldre fylian nellað, swa swa egeful lehauerd mid urum yfelum dedum gegremed to eceum wite ne sylle."
[000500 (3.24)],"    Uton eornestlice on sumne timan arisan þurh haliges gewrites munegunge, þe þus cweð: Nu is time, þat we of slepæ arisan, þæt is, þat we synnan geswcan & on godum worcum wacole syn; mid openre gymene godcundes andgyttes we eac gehyran wat dægwamlice seo godcunde stefne mynegað & clypað þus cweðende: gif ge todæg <Godes> steemne gehire, nelle ge elcyende aheardian eowre heortan."
[000600 (5.4)],"    & eft þus cwyð: Se þe habbe earen to hlystenne, gehyre hwæt se halige gast to ealle þan, þe to Godes rice gelaðede synde þus cweð: Cumeð ye, mine biernes, gehyreð me; Godes eye ic eow tece; yrnad <ofstelice>, þa wile þe <ye> lifes leoht habbet, þilæs þe deaðes þystre eow gelæccen."
[000700 (5.10)],"    And drihten on mycelre mænige smeað & scrudnað, hwæt þa feawa syndon, þe his willen wyrcen wyllen, & þus axiende cwyð: Hwa is manna, þe liues wylnie & gode dages ysun wylle?"
[000800 (5.13)],"    Gyf þu þis gehyrende andswarest: ic eom se þe þes wilnað, God almichtin þus to þe cwyð: Gyf þu abben wylle soð <lif> and ece, heald þine tunge fram yfelre spece & þine lippe noþing focenlices ne specen; abuh fram ywele and do god; sech sibbe and folge hyre."
[000900 (5.17)],"    Þo ye þus doð, mine eagen buð ofer eow & mine eare æt eower gebedu, & ær ge me to clupian, i cweðe: Efne nu ic eom <gearue> to eower nude."
[001000 (5.20)],"    Hwet is lustlicor, leofe swustre, to gehyrenne, þonne þeos laþiende Godes stefene?"
