id,text
[000100 (1)],    <Ond> ic þe imæne mid loþre lufe.
[000200 (2)],"    Ond ic þin wale iwearþ, hu so þu <woldest>."
[000300 (3)],"    Weila þine fule iwill, wo haueþ hit me idon."
[000400 (4)],"    Þu fule maþemete, hwi hauest þu me biswiken?"
[000500 (5)],"    For þine fule sunne ic scal nu inne <helle>, dreigen þer wrecche siþ, all for þine fule lif."
[000600 (7)],"    Get ic wulle þe ætwiten <þe> weasiþes, nu ic scal soriliche siþien from þe."
[000700 (9)],"    Nu beoþ þine teþ <atrukied>, <þin> tunge is ascorted, þeo þe facen was ond þen feonde icweme."
[000800 (11)],"    Mid wowe <domes> ond mid gultes feole Oþre birefedest rihtes istreones, gæderedest to <gærsume>."
[000900 (13)],"    Ac hit is nu all agon þurh þæs deofles lore, þe þe licode wel."
[001000 (15)],    Nu liþ þin <tunge> stille on ful colde denne.
[001100 (16)],"    Nafest þu gærsume þe mo, þe heo was spekinde <so>."
[001200 (17)],    Heo was faken biforen ond atterne bihinden.
[001300 (18)],"    Heo demde feole domes, þe drihten <weren> loþe."
[001400 (19)],"    Isæid hit is on psalme ond ful soþ hit is bi hire,Lingua tua concinnabat <dolos>, heo geoddede fakenliche ond þen feonde icwemde."
[001500 (22)],    Heo heou mid hearde worde ond <chidde> þa wrecches.
[001600 (23)],"    Scearp heo was ond kene ond cwemde þen deofle mid alle þen <sunnen>, <so> efre was his wille."
[001700 (25)],"    A, wurþe hire wa, þet heo spekinde was so."
[001800 (26)],    Heo hauef unc <demed> to deoppere helle.
[001900 (27)],"    Nis hit non sellic, þauh ic segge of boken, þauh ic, wræcche <soule>, þet soþe repie, for ic was ilered of mine leoue fæder feire on frumþe, ær ic <forferde>."
[002000 (31)],"    Ic was godes douhter, ac þu amerdest þet foster."
[002100 (32)],    Ic sceolde lif holden nouht <unleþe> he wolde.
[002200 (33)],"    Sone þu were lifleas, seoþþen ic þe forleas."
[002300 (34)],"    Ic was þin imake, so <þeo> bec siggeþ,Uxor tua sicut uitis habundans, ic was þe biwedded wurþliche in <wedde> et þen fontstone, þet þu hauest ifuled mid þine fule oþes."
[002400 (38)],    Þu hafest þin <fulluht> forloren.
[002500 (39)],"    Bihinden ond biuoren feire þu were imerked, heie on þine heafde mid <þen> holie ele."
[002600 (41)],    Þu hauest kinemerke.
[002700 (42)],"    Þu sceoldest beon on heouene <heihmod> under gode, gif þu hit ne forlure þuruh þæs deofles lore."
[002800 (44)],"    Þine godfæderes <beheten>, ær heo þe forleten, þet þu me scoldest holden þuruh holie lufe Cristes ond mid <rihtere> lawe leden me to Criste."
[002900 (47)],"    Þu wiþsoke þene deofel efter drihtenes <cwide>, <his> modes ond his wrænches ond his wieles þærto."
[003000 (49)],    Seoþþen þu hine lufedest ond <forlunne> drihten.
[003100 (50)],"    For þu lufedest þeo lawen, þe drihten weren loþe."
[003200 (51)],"    Unker team is <forloren>, þe wit scolden teman."
[003300 (52)],"    So ic was þe bitæiht, þet wit scolden teman."
[003400 (53)],    Þu <scoldest> beon bearne fæder ond ic hore moder.
[003500 (54)],    Wit scolden fostrien bearn ond bringen <heom> to Criste.
[003600 (55)],"    Þet beoþ þeos bearn, so so bec mæneþ,Filii tui sicut nouellae oliarum in circuitu mensae suae."
