id,text
[000100 (1)],    Ðis synd þære twegra hida landgemæra æt penedoc æt Ælfstanes brycce.
[000200 (2)],<../images/tbar.gif>andlang Osrices pulle<../images/tbar.gif>hit cymð on ducan seaðe.
[000300 (2)],    Of ducan seaðe<../images/tbar.gif>hit cymð on risc hale.
[000400 (3)],    Of risc hale<../images/tbar.gif>hit cymð on þone lytlan snæð feld.
[000500 (4)],    Þæt on þone haran wiþig west<../images/tbar.gif>hit cymð to þan hæcce be suðan cranmere.
[000600 (5)],    Þonan<../images/tbar.gif>hit cymð to wen broce.
[000700 (5)],    Ondlong wen broces<../images/tbar.gif>hit cymð on hina gemære be norðan hege swa forð be Eadredesselde.
[000800 (7)],<../images/tbar.gif>hit cymð to þan byhte to æsc apaldre leage.
[000900 (8)],    Norðeweardne on þone west halh<../images/tbar.gif>hit cymð on gynddinc gærstune.
[001000 (9)],    Forð þonan<../images/tbar.gif>hit cymð æt þære stræte.
[001100 (9)],    Of þære stræte<../images/tbar.gif>hit cymð to west mædwan butan an furlang hina herð landes betweonan þære stræte & þære mædwe.
[001200 (11)],    Andlang norð geardes þæt hit cymð be suðan stan beorh.
[001300 (12)],    In þone byht of wanddinc hale forð be þam grafe<../images/tbar.gif>hit cymð in þan snæde.
[001400 (13)],    Of þan snæde<../images/tbar.gif>hit cymð in þone norðran styfecinc in þone swin hagan.
[001500 (14)],    Of swin hagan<../images/tbar.gif>on sealt leage.
[001600 (15)],    Of sealt leage in þone hyrst geard.
[001700 (15)],<../images/tbar.gif>forð<../images/tbar.gif>forð on þone haran wiþig þonon ondlong þæs riþiges<../images/tbar.gif>on Osrices pulle.
[001800 (16)],    Ondlong Osrices pulle<../images/tbar.gif>on Ælfstanes brycge feodecinc leage.
[001900 (17)],    And<../images/tbar.gif>lytle linland eal butan anan hrycge þæm west mæstan twegen æceras on gemang hina lande.
[002000 (19)],    And se westra east healh & an stycce<../images/tbar.gif>west mæstan and seo þridde hind æt dydinc cotan<../images/tbar.gif>is se ðridde æcer.
[002100 (21)],"    Ðonne is ealles þæs landes þreo hida II æt penedoc & I æt dydinc cotan þe Oswald bisceop bocað Hehstane his þægne ðreora manna dæg on þa gerad wyrce,<../images/tbar.gif>he wyrce<../images/tbar.gif><../images/tbar.gif>land seo unforworht into þære halgan stowe."
[002200 (25)],    Ðæs II bec lociað into ryppel.
