id,text
[000100 (1)],    Sanctus Johannes geseh ofer garseg swylc hit an land wære.
[000200 (1)],    Þa genam hine se ængel and gebrohte hine to neorxenewange.
[000300 (2)],    Neorxenewange nis naðer ne on heofene ne on eorðe.
[000400 (3)],    Seo boc sægð þæt Noes flod wæs feowrtig fedmen heh ofer þa hegesta dunen þe on middenearde synden and neorxenewang is feowrtig fedme herre þone Noes flod wæs.
[000500 (5)],"    And hit hangeð betwonen heofone and eorðen wunderlice, swa hit se eallwealdend gescop."
[000600 (6)],    And hit is eall efenlang and efenbrad.
[000700 (7)],"    Nis þære naðer ne denne ne dune, ne þære nebyð ne forst ne snaw ne hagel ne reign ac þær isfons uite, þæt is lifes welle."
[000800 (8)],    Þonne kalendas Januarii inn gað þonne flowð seo welle swa fægere and swa smoltlice and na deoppere þone mann mæig gewæten his finger on forewarde ofer eall þæt land.
[000900 (10)],    And swa gelice ælce monðe ane siðe þonne se monð inn cumð seo welle onginð flowen.
[001000 (12)],    And þær is se fægere wudeholt þe is genemmedRadionsaltus.
[001100 (12)],"    Þær is ælc treow swa riht swa bolt and swa heh þæt nan eorðlic mann negeseh swa heh, ne seggen necann hwilces cynnes heo synden."
[001200 (14)],"    Nefealleð þær næfre leaf of, ac heo byð singrene, wlitig and wynsum, welena unrim."
[001300 (17)],    Neorxenewange is upprihte on eastewearde þisse wurlde.
[001400 (17)],"    Nis þær ne hete ne hunger, ne þær niht nefre nebyð, ac simble dæig."
[001500 (18)],    Sunne þær scineð seofen siðe brihtlycor þone on þissen earde.
[001600 (19)],    Þær wuneð on godes ængles unrim mid þan halgen sawlen oðð domes dæig.
[001700 (20)],"    Þær wuneð on an fugel fæger, fenix gehaten."
[001800 (22)],    He is mycel and mære swa se mihtige hine gescop.
[001900 (23)],    He is hlaford ofer eall fugelcynn.
[002000 (23)],"    Ælcere wuca ane siðe se fægere fugel hine baðeð on þære lifes welle, and þonne flihð se fugel and gesett uppe þæt hegeste trow ongean þære haten sunne."
[002100 (25)],    Þonne scinð he swa sunne leome and he gliteneð swilc he gyldene seo.
[002200 (26)],    His feðeren synden ængles feðeren gelice.
[002300 (27)],"    His breost and bile brihte scineð fægere and fage, feawe synden swylce."
[002400 (29)],"    Hwat, his eagene twa æðele synden swa clæne swa cristal, and swa scire swa suneleome."
[002500 (31)],    His fet synden blodreade begen and se bile hwit.
[002600 (33)],"    Hwæt, se fægre fugel flihð of his earde, seþe is fægere fenix gehaten."
[002700 (35)],    Þonne wuneð he witodlice on Egipte lande fiftene wucan feste togædere.
[002800 (37)],"    Þonne cumeð him to swaswa <to> heora kinge fageninde swyðe eall þæt fugelcinn, fægere gegreteð ealle fenix, writigeð and singeð ealle abuten him, ælc on his wisen."
[002900 (41)],    Ealle hine herigeð.
[003000 (42)],"    Þonne ferð þæt folc feorrene, swyðe wafigeð and wundrigeð, wylcumigeð fenix, hal beo þu fenix, fugele fægerest."
[003100 (45)],    Feorren þu come.
[003200 (46)],"    Þu glitenest swa read gold, ealra fugela king, fenix gehaten."
[003300 (48)],    Þonne wyreceð heo of wexe and writeð fenix and meteð hine fægere þær se madme stant.
[003400 (50)],"    Þonne fagenegeð þære fugeles ealle fægere and fage, feale togædere fealleð to foten, fenix greted."
[003500 (53)],"    His stemne is swa briht swa beme, and his sweora swylce smete gold, and his forebreost fægere geheowed swylce marmelstan mæres cinnes."
[003600 (57)],"    And him on read heow rudeð on þan hrynge, goldfelle gelic gliteneð fenix."
[003700 (59)],    Þonne færð eft se fugel fægere to his earde emb fiftene wucan and fugeles manige ealle him abuten efne ferden ufene and nyðene and on ælce healfe oððet heo nehiget neorxenewange.
[003800 (64)],"    Þær inn gefærð fenix, fugele fægerest and eall oðer fugelcinn to heora earden gewænded."
[003900 (66)],"    Nu sæigð her Sanctus Johannes soðen worden, swa se wyrhte cann þæt æfre binnen an þusend wintren þynceð fenix þæt he forealdod seo, gegadered togædere ofer eall paradis þa deorwurðe boges and heapeð tosamne."
[004000 (69)],    And þurh godes mihte and þære sunne leome se heap byð onæled.
[004100 (69)],    And þonne fealleð fenix on middan þæt micele fyr and wurð forbærned eall to duste.
[004200 (70)],    Þonne on þan þriddan dæge ariseð se fægere fugel fenix of deaðe and byð eft edgung and færð to þære lifes welle and baðað hine þærinne.
[004300 (74)],    And him wexed on feðeren swa fægere swa heo æfre fægerest wæren.
[004400 (76)],"    Þuss he deð æfre binne þusend wintren, he hine forbærnð and eft edgung upp ariseð."
[004500 (78)],"    And næfð he nænne gemaca and nan mann newat, hweðer hit is þe karlfugel þe cwenefugel but god ane."
[004600 (80)],"    Þes halge fugel is fenix gehaten, wlitig and wynsum, swa hine god gescop."
[004700 (82)],"    And þuss he sceal drigen drihtenes wille, seþe is on heofone heh and halig, ealra kinge king."
[004800 (84)],"    Crist us generige þæt we on wynne wunigen mote mid þam þe leofeð and rixeð a bute ænde, amen."
