id,text
[000100 (1)],"    Hwæt, se ælmihtiga Drihten wæs symle swiðe gemyndig his ðære unasæcgendlican mildheortnysse & þære unawendedlican lufan þe he to mancynne genam þa he heo ærest æt frymðe wlitege & wisfæste gesceop, & geworhte & nu eft on ðas halgan tid & on þisum andweardan dæge heo swiðe arfæstlice & swiðe wundorlice mid his þy deorwurðan blode & of deofla anwealde & fram ecum cwealmum & witum alysde & abohte."
[000200 (6)],"    Forðan ealle ða halgan heahfæderas & witegan, ða ðe on þære ealdan æ wæron, to ðysum dæge hopedon & hihton, for ðan ðe hi wiston þæt heo sceoldon on ðysum dæge weorðan alysde."
[000300 (9)],"    Witegedan heo hine forðan toweardne, & eac swilce mid halgum dædum & mid mænigfealdum weorcum becnedan & tacnedan."
[000400 (11)],"    Enoch se halga, se ðe ær ðam micclan flode wæs, & wearð on lichaman lifigende of ðisum life alæded, on manegum þingum he hine þa <iu> toweardne sæde & wrat."
[000500 (13)],"    Abraham se halga heahfæder þisne dæg on unarimedum þingum ge mid wordum ge mid dædum toweardne wyscte & wiste, & ealra swiðast mid þæra dæda þe he wolde his agenne sunu & his bearn Gode to gecwemum lace on timbre acwellan & onsæcgan, to tacne þæs ðe Godfæder sænde his ðæne eadigan Sunu hider on middaneard."
[000600 (18)],    And se ða swiðe hyrsum gewearð & eadmod his Fæder oð þæt seo tid com þæt he on þisum andweardan dæge for ealles mancynnes hælu & lufan lichamlice deað geðrowade.
[000700 (20)],"    Swilce eac Moyses, se Gode leofa heahfæder, on eallum ðam þingum & farum þe he be Godes hæse ferde, & þæt Godes folc of Egipta þeowdome alysde & alædde, & Egipta duguþe fordyde & heora cyning & heretogan ealle fordilgade, on ða anlicnysse þe se ece Godes Sunu on ðas halgan tid mancynn alysde to ecum life & friðe, & deofles mihte her on worulde forbræc & hine ða on hellewitu & on ecre ermða grundes geband & geniðrade."
[000800 (27)],"    Nis ðonne æniges woruldmannes gemet to asæcgenne & to areccenne hu mænige gode & Gode leofe on ðam cynne syððan gewurdan, þa ðe þyses dæges tocyme andweardnysse wysctan & wilnedan & fulgearwe toweard wistan, þæt se lifigenda Godes Sunu wolde cuman hider on middaneard, mancynne to helpe & to genere & swilce eac to lare & to lifes bisene."
[000900 (33)],"    Syððan he ða þisne middaneard þurh þæs eadigan heahengles bodunge Sancte Gapriheles & þurh ðæne unwæmman innoð Sancta Marian gesoht hæfde, he ða on manegra wundra tacnum & weorcum on þisum middanearde <ascan> beorhte, swa we oft & gelome sæcgan gehyrdan."
[001000 (37)],"    And þa, æfter ðan ðe he hæfde unrim manna gehæledra & geclensedra & deaddra awehte, þæt he, on þam dæge þe nu ær fif nihtum wæs, <com> mid micclum herge lofsingendra & herigendra manna to Hierusalem, & þær þas fif niht manige searwe & sætunge adrah æt ðam unlædum bocerum Iudan."
[001100 (42)],"    And he ða georstandæg to manna fotum onhnah & his discipula fet ðwoh, & he hi æfter ðan Godfæder bebead."
[001200 (43)],"    Swilce he him eac his ða halgan ðrowunge & þa wundorlican ærist & þa eadigan upastigennysse & ealle ða þing þe he wolde & geteohhod hæfde þæt be him geweorðan sceolde, ealle he ða sweotelum <wordum> sæde & mynegade."
[001300 (47)],"    Swa swa Sanctus Iohannes se eadiga godspellere, se ðe Cristes boca þære feorðan dæl awrat, <gerynelicum> wordum sægeð be ðære halgan Drihtnes ðrowunge, hu þæt geworden wære & hu he his þegnas Godfæder bebead & þus cwæð: Fæder min, ða ðu me sealdest, ealle ic þa beheold on þinum naman."
[001400 (51)],"    Ne forwearð þæra ænig buton þæt forwyrde Bearn an, þæt halige gewritu sceoldon beon gefyllede."
[001500 (53)],    Nu ic heo þe bebeode.
