id,text
[000100 (1)],Feria II in letania maiore.
[000200 (1)],"    Men ða leofestan, us is swiðe mycel neodþearf þæt we gehyron sumne dæl þyses gastlican gewrites þe her us forð læreð and manað to ure sauwle þearfe and eac swylce be þissere tide halignysse and be hyre arwurðnysse þe gecweden is on gastlicum gewritum þurh gastlice leorneras to þære gastlican gesetnysse þæt þas þry dagas wæron letanias genemned."
[000300 (9)],    Us is þonne swyðe mycel neodþearf on æghwilce tide þæt we habban mid us soðe sibbe and soðe eadmodnysse and þæt we geearnian mid urum hlutrum gebedum and mid ure heortan onbryrdnysse and mid urum clænum ælmæssum þurh þa cyrican gesetnysse þæt we gemunon and geþencan swa us mynegiað ure lareowas þæt we biddan þone ælmihtigan drihten his mildheortnyse and gebletfæstnysse lifes ge gastlices ge woruldlices.
[000400 (18)],    Uton we þonne geþencan þæt we mihton drihtene mid þære mæstan eadmodnysse on þas þry dagas geornfullice gehyran for ðissa daga wurðunge þæt he ure bene gehyre.
[000500 (22)],    Uton we þonne on þysum dagum and on æghwylce tide gehyran and gehealdan his beboda.
[000600 (24)],    Uton gehyron æt ærestan and geþencan þone cwyde þe he sylf on his godspelle cwæð and us bebead ofer eallne middaneard þam þe his beboda healdan wyllað þæt ure æghwilc gecume æt urum reliquium and nænig mann hine sylfne þanon ne sceade fram þam halgan gemote drihtenes sylfes and þam cyriclicum þe on ymbhwyrfte bið cristes reliquium halgum and þam apostolicum and þær halgan cristes rode swa we leornodon.
[000700 (33)],    And getreowlice we magon ongytan þæt se ælmihtiga drihten swyðe mænigfealdlice gyfe gemetfæstum mannum dyde hyder on þisne middaneard and for ðan he swa dyde for þan he wolde þæt þeos clæne gesceaft ongeate hyre þone ecean scyppend.
[000800 (39)],    For ðan ðe he manncynne onlyhte mænige gastlice leohtfatu and sende hider on þisne middaneard for þan þe he wold gedwæscean þa <deorcnysse> and synne þysternysse fram urum heortum scyrran þurh <his> þa halgan and þa gastlican leohtfata.
[000900 (44)],    And swylce he eac wolde þæt we þises leohtes andweardnysse geearnodon þæt we moston on þære toweardnysse mid him sylfum and mid his þam halgum þæs ecan leohtes brucan.
[001000 (48)],"    Mænig mann on þysum gemote wunað and hwæðere næfð þæt andgyt hwæt þa gastlican leoht synd buton hit hym seo gastlicenysse gerece swa hit gecweden ys on gastlicum gewritum þurh gastlice leorneras þæt us wæron to leohtfatum gesette ure heahfæderas Abel, Enoch, Melchisedech, Noe, Abraham, Jsaac, Iacob."
[001100 (54)],    Hi us onlihton and onstealdon eallra goddra weorca bysne.
[001200 (56)],    Eac þa wæron godes þa halgan witegan þa þurh þone halgan gast us lærdon.
[001300 (57)],    And hi us fore sædon ealles þises middaneardes fægernyssa and his wynsumnyssa.
[001400 (59)],    And eac swylce hy us fore sædon ealles þises middaneardes <þysternyssa> and his synna and his gedwolan and þonne nalæs þæt an þæt hi us <tacnodon> ymbe þyses andweardan middaneardes gesetnysse.
[001500 (63)],    Ac hi us eac sædon ymbe þa toweardnysse þæs forhtigendan domes and þone soðfæstan deman crist sylf.
[001600 (65)],    And eac þyssere tacnunge hy eac getacnodon hwylc wæs heofona rice to geearnienne and hwylc wæs hellewite to befleonne on þa gelicnysse þe se witega cwæð be heofona rice and be helle þæt næfre nære on heofona rices wuldre swa micel unwynsumes on ænigum laðe oððe on hungre oððe on þurste oððe on cyle oððe on hætan oððe on adle oððe on ænigum laðe gewinne þæt wære swa mycel swa anes lytles fugeles sweg.
[001700 (74)],    Swylce he cwæð se ylca witega þæt nære næfre on hellewyte swa mycel wynsumes swa anes fugeles sweg.
