id,text
[000100 (2.20)],"    Ða reahte he hys mod for oft <geasciende> and smeagende mislicu and selcuð þing, and ealles swiðust ymbe hyne sylfne, hwæt he sylf wære: hwæþer hys mod and hys sawel deadlic were and gewitendlice, þe heo were a libbendu and ecu; and eft ymbe hys god: hwæt he were, and hwilce he were, and hwilc good him were betst to donne, and hwilc yfel betst to forletende."
[000200 (3.1)],"    Augustinus: þa answarode me sum ðing, ic nat hwæt, hweðer þe ic sylf þe oðer þing; ne þæt nat, hwæðer hit wæs innan me ðe utan, butan þæs ic soðlicost wene, þat hyt min sceadwisnes were."
[000300 (3.5)],"    And þa cwæð heo to me: gyf ðu enigne godne heorde hæbbe, þe wel cunne healdan þæt þæt ðu gestreone and him befæste, sceawa hyne me. gyf þu þonne nanne swa geradne næbbe, sec hyne oð þu hyne finde; forþam þu ne <meaht> ægðer ge ealne weig ofor þam sittan ðe þu gestryned hæfst and healdan, ge eac maran strynan."
[000400 (3.11)],"    Ða cwæd ic: hwam wille ic ælles befæstan þæt ic elles gestryne, butan minum geminde?"
[000500 (3.13)],    Þa cwæd heo: is þin gemind swa mihtig þæt hit mage eall gehealden þæt þu geðengst and hym bebeotst to healdenne?
[000600 (3.15)],"    Ða cwæð ic: nese, la nese; ne min ne nanes mannes nis to þam creftig þæt <hit> mage <eall> gehæaldan þæt him me on befæst."
[000700 (3.18)],"    <Þa> cwæð heo: befæste hit þonne bocstafum and awrit hit; ac me þincð þath þeah, þæt þu si to unhal þæt ðu ne mage hit æall awritan; and þeah þu æall hal were, þu <beþorftest> þæt ðu hæfdest digele stoge and æmanne ælces oðres þinges, and fæawa cuðe men and creftige mid þe ðe nan wiht ne amyrdan, ac fultmoden to þinum crefte."
[000800 (4.1)],"    <Ða> cwæd ic: Ic nebbe nan þara: ne þonne æmenne, ne oðera manna fultum, ne swa dygela stowe þæt me to swilcum weorce onhagie; forði ic nat hwæd ic don sceal."
[000900 (4.4)],    Þa cwæd heo: nat ic þonne nanwiht betere þonne þu ðe gebidde.
[001000 (4.5)],"    Wilna ðe to gode, hælend modes and lichaman, þæt ðu mage þurh ða hele begitan þæt ðæt þu wilnast; and þonne þu ðe gebeden hæbbe, awrit þonne þæt gebed, þi læs þu hit forgyte, þæt þu si ðe werðer þines creftest, and gebyde þe feawum wordum deoplice mid fulle angitte."
