id,text
[000100 (1)],"    Ðe wes bold gebyld, er þu iboren were."
[000200 (2)],"    Ðe wes molde imynt, er ðu of moder come."
[000300 (3)],"    Ac hit nes no idiht, ne þeo deopnes imeten; Nes gyt iloced, hu long hit þe were."
[000400 (5)],"    Nu me þe bringæð, þer ðu beon scealt."
[000500 (6)],    Nu me sceæl þe meten and þa molde seoðða.
[000600 (7)],"    Ne bið no þin hus healice itinbred: Hit bið unheh and lah, þonne þu list þerinne."
[000700 (9)],"    Ðe helewages beoð lage, sidwages unhege; þe rof bið ibyld þire broste ful neh."
[000800 (11)],"    Swa ðu scealt on molde wunien ful calde, Dimme and deorcæ."
[000900 (12)],    Þet den fulæt on honde.
[001000 (13)],    Dureleas is þet hus and dearc hit is wiðinnen.
[001100 (14)],    Ðær þu bist feste bidytt and dæð hefð þa cæge.
[001200 (15)],    Ladlic is þet eorðhus and grim inne to wunien.
[001300 (16)],    Ðer þu scealt wunien and wurmes þe todeleð.
[001400 (17)],    Ðus ðu bist ilegd and ladæst þine fronden.
[001500 (18)],"    Nefst ðu nenne freond, þe þe wylle faren to, ðæt efre wule lokien, hu þe þet hus þe likie, ðæt æfre undon ðe wule ða dure and þe æfter lihten."
[001600 (22)],    For sone þu bist ladlic and lad to iseonne.
[001700 (23)],    For sone bið þin hæfet faxes bireued; Al bið ðes faxes feirnes forsceden; Næle hit nan mit fingres feire stracien.
