id,text
[000100 (0.1)],    Her onginneð Eadmundes gerædnes.
[000200 (0.2)],    Eadmund cyngc gesamnode micelne sinoð to Lundenbirig on ða halgan easterlican tid ægðer ge godcundra hada ge worldcundra.
[000300 (0.2)],    Ðar wæs Oda arcebiscop & Wulfstan arcebiscop & manega oðre biscopas smeagende ymbon heora sawla ræd & þara þe him underþeodde wæron.
[000400 (1)],"    Ðæt is <ærest> þæt hi budon, þæt þa halgan hadas, þe Godes folc læron sculon lifes bisne, ðæt hi heora clænnesse healdan be heora hade, swa werhades swa wifhades, swa hwaðer swa hit sy."
[000500 (1)],"    & gif hi swa ne don, þonne syn hi þæs wyrðe þe on ðam canone cweð, and þæt hi þolian worldæhta & gehalgodre legerstowe, buton hi gebetan."
[000600 (2)],    Teoðunge we bebeodað ælcum Cristene men be his Cristendome and ciricsceat & Romfeoh & sulhælmessan.
[000700 (2)],"    And gif hit hwa don nelle, si he amansumod."
[000800 (3)],"    Gif hwa Cristenes mannes blod ageote, ne cume he na on ðæs cyninges neawiste, ær he on dædbote ga, swa him biscop tæce & his scrift him wisige."
[000900 (4)],"    Se þe wið nunnan hæme, gehalgodre legerstowe ne sy he wyrðe buton he gebete þe ma þe manslaga; þæt ilce we cwædon be æwbrice."
[001000 (5)],"    Eac we gecwædon, þæt ælc biscop bete Godes hus on his agenum & eac þone cyningc minegige, þæt ealle Godes circan syn wel behworfene, swa us micel þearf is."
[001100 (6)],"    Ða ðe mansweriað & liblac wyrcað, beon hi a fram ælcum Godes dæle aworpene, buton hi to rihtre dædbote gecirran þe geornor."
