id,text
[000100 (1)],    Ðis sind þa land gemæra to Wasingatuna ærest of horninga dene to bennan beorges þonon ealdan cristesmæle.
[000200 (2)],    Of þam cristes mæle to blacan pole.
[000300 (3)],    Of þam pole to dunnan heafde.
[000400 (3)],    Þonon to hunnes cnolle to geoc burnan þonon to dunham lea.
[000500 (4)],    Of þam lea to Readdan wylle of þam wylle to lidgeardes beorge þonne to tatemannes beorgelese of þan beorgelse to haþe burge hlawe þanne up to þære stan erigan.
[000600 (7)],    Of þære stan erigan to wyrum stealle þonon to heregræfen.
[000700 (8)],    Of heregrafan west to twam þornne þonon to Remnes dune.
[000800 (9)],    Of þære dune to scortan dene þonon to wigan campe.
[000900 (10)],    Of wigan campe eft on horninga dene.
[001000 (11)],    Þonne sind þis þa den bæra.
[001100 (11)],    Aerest wynburge spear þonne se westra crochyrst.
[001200 (12)],    Þonne oðer croc hyrst þonne þridda crochyrst þonne horsham þonne yfeles leah þonne heaseluuic.
[001300 (13)],    Þonne gate wic.
[001400 (14)],    Þonne ridan fald þonne scacel uuic þonne hunreding fald forð oð hrycg.
