id,text
[000100 (1)],    Ðis is ðære xxx hyda boc æt Banawelle þe Willhelm cyng gebocade Sancto Andrea apostolo in to þam biscoprice æt welle a on ece yrfe.
[000200 (4)],    Ðis syndan þa landgemæro æt Banawelle.
[000300 (5)],    Ærest æt hylsbrokes eawillme east on þone cumb eall abutan losa leh swa west on þone cumb & swa west of ðam cumbe to bibricge.
[000400 (7)],    Of bibricge into ture broc.
[000500 (7)],    Of ture broke into locxs.
[000600 (8)],    Of loxs into bridewell to pantes hyd ford.
[000700 (9)],    To fule welle ut on þone mære of ðam mære on ealden wrinn into catt widige up ford be cyng roda aest in þone wrinnæst streame ford.
[000800 (11)],    Þat hyt cymð in þone hyls broc up þat hyt cymð æst inne þa eaawillme.
[000900 (13)],    Ðis syndan þa landgemæru into Cumbtune Ærest on hryges torr of hrygestorre east on þone smalen weg andlang wæges on ealmes feald eastwearde swa andlang wæges on þone scyte swa on þone norðernna weg on þa stygela & swa andlang weges on cearce rode.
[001000 (17)],    Of þære rode on ufe wearde calewen swa rihte nyðer on þa sand seaþas þone rihte on þone holan weg andlang wæges on ceolc broc andlang broces ut on reod ræwe on axa to wæde wær swa andlang eaa to wiht hyrste of ðære hyrste on þa blindan ea.
[001100 (22)],    Swa æst on axa andlang streames on loxan &lang loxan up on cyrces gemæro & on bertunes gemæru swa up ofer duna est on hricges torr.
[001200 (25)],    And æt hiwisc þæra v hida c æcere mæde be suðan heawican & et ceoddor mynster viiii heordas & þæt gemena land uf bufen melc wæge & eall seo wyrð on sundran & se wudu of ðam forde up andlang ceodder cumbes on hean næss.
[001300 (29)],    Of ðam næse on þa gemær ac on eadbrihtes cumbe andlang cumbes æst þæt hyt cymð ut on þone feld.
