id,text
[000100 (1)],"In nomine patris et filii et spiritus sancti.Ceolred abbot & ða higan on Medeshamstede sellað Wulfrede ðet land æt Sempingaham in ðas gerednisse, ðet he hit h<../images/etail.gif>bbe & bruce sua lange sua he life & anum ærfeuuarde æfter him & elce gere sextig foðra wuda to ð<../images/etail.gif>m ham on Hornan ðæm wuda & tuelf foðer græfan & sex foður gerda."
[000200 (6)],    End forðon we him ðis land sellað ðet he ðes landes fulne friodom bigete in ece ærfeweardnisse æt Sempingaham & æt Slioforda.
[000300 (8)],    & bruce þere cirican lafard on Medeshamstede ðes landes æt Slioforda & Wulfred ðes on Sempingaham.
[000400 (10)],"    & he geselle eghwelce gere to Medeshamstede tua tunnan fulle luhtres aloh & tua slegneat & s<../images/etail.gif>x hund lafes & ten mittan W<../images/etail.gif>lsces aloð & þere cirican laforde geselle eghwelce gere hors & ðrittig scillinga & hine ane niht gefeormige, fiftene mitta luhtres aloðVmitta welsces aloð fiftene sestras liðes."
[000500 (15)],    & hi sion symle in allum here life eadmode & hearsume & underþeodde.
[000600 (16)],    & ofer here tuega d<../images/etail.gif>g þonne agefe hio þet land into þere cirican to Medeshamstede mid freodome.
[000700 (18)],    & we him þis sellað mid felda & mid wuda & mid fenne sua þerto belimpeð.
[000800 (19)],    Sið heora tuuege dæg agan sie þonne agefe mon tuuenti hida higuum to biodland & þere cirican lafeardeXIIhida land æt Forde & æt Cegle.
[000900 (21)],    & he wes feormied tuuege hida landes æt L<../images/etail.gif>hcotum his erfeweorda sweolcum swelce him ðonne gesibbast were & þat were fulfredes cynne ge fre swa sua þet oðer into þere cirican.
[001000 (24)],Anno uero dominice incarnationis DCCCLII Indictione XV hoc factum est.Her sindan ða naman ðere monna þe þis wreotan & festnedan.
[001100 (27)],    Ic Ceolred abbod þas ure selene mid Cristes rodetacne trymme & festnie.
