id,text
[000100 (0)],    Larspel to swylcere tide swa man wile.
[000200 (1)],"    Men ða leofestan, þis synt halige dagas & gastlice & ussum sawlum læcedomlice, & we micle nydþearfe habbað þæt we ðæt geornlice geþencen & gemynen, þa hwile þe we þære tide benigen þe us nu gyt God for his mildheortnesse gerymed hafað, þæt we ða halgan Godes æwe & þa godspellican lare in urum mode lufien & on urum þeawum begangen, þe he sylfa lærde þa hwile þe he licumlice on worlde wæs mid mannum, & þæt we ne læten þas hwilendlican þing & þas feallendlican þysse worulde ure mod beswican þurh deofles facen & his leasunga."
[000300 (9)],    Be ðam us trymede & lærde se apostol sanctus Petrus & ðus cwæð:Sobrii estote.
[000400 (10)],"    Bioð ge, cwæð he, gestæðige on eowrum life, & symle on Godes willan & on godum weorcum wæccende, for ðam þe eower se wiðerwearda feond þæt is dioful, he gæð swa reðe swa swa þeotende leo ymb ælcne mannan, & <seceþ> hwæne he mid synnum besmitan mæge & þurh ðæt on ecre forwyrde gebringan."
[000500 (14)],"    Þam we þanne magon, gif we anrædlice onginnan willað, ðurh halige dæda & þurh fæsten & þurh ælmessan wiðstandan, & ealle his ða ætrenan myht þurh Godes fultum gebrecan & gebigan."
[000600 (17)],"    Ðurh diofles facen & þurh his inwit we wurdon on fyrmðe beswicene, and for Adames gewyrhtum we wæron of ðam eadilican <setle> neorxnawanges gefean ut ascofene & on þas wræc sende þysse worulde þe we nu on lyfiað."
[000700 (20)],"    For ðan we nabbað her nanne fæstlicne staðol ne langsumne eðel, ac we gelomlice <gehyrað> <&> <dæghwamlice> geseoð to hwan se eorðlica dæl & sio mennisce gecynd wiorðan sceal."
[000800 (23)],"    Cwæð se apostol be ðan, sanctus Paulus:Dum sumus in corpore peregrinamur a domino."
[000900 (24)],"    Swa lange swa we bioð on þyssum deadlicum life & on þyssum <menniscan> gecynde, swa lange we bioð elðeodige fram ussum dryhtne."
[001000 (26)],"    Hwæt <is> <ðis> deadlice lif elcor nymðe hit is se weg þe we sculon <on> <faran> æghwylc man to swa hwæðerum swa he sylfa þurh <his> <gewyrhtum> <sie> <gedemed> & þurh his agene dæde geearnað, swa to <ecum> <life> & to ecum gefean, swa to ecum deaðe & to ecre <forwyrde>."
[001100 (30)],    <Uton> we þonne geþencan hu dysiglic þæt sie þæt <se> <man> <onginne> on hwylcne siðfæt feran & ful werig on <þam> <wege> <sie> & þonne nelle þæt se siðfæt & se weg æfre <geendede> <sien>.
[001200 (33)],"    Swa þonne bið ful earmlic þæt se man on þysse <worulde> swince ymb ðas hwilendlican þing þe he geare wat <þæt> <he> forlaetan sceal, & nele ymb ðæt swincan þæt he his sawle <geearnie> ece lif & ece reste æfter þysse worulde."
[001300 (36)],    Cwæð se æðela lareow sanctus Paulus: þurh manigfeald gewinn & earfoðnessa we sculon geearnigan þæt we moton becuman on Godes rice.
[001400 (38)],"    For þan æghwylc þara manna þe for his naman þæt wile, þæt he arfæstlice mid dryhtne ricsige on heofena rices gefean, he þonne æghwylce ehtnesse & earfoðnesse mid geþylde abere."
[001500 (41)],"    Swa we þanne nu, þurh missenlico god & þurh mænigfeald gastlic gewin, <dryhtne> fultumendum, we sculon tilian þæt we to þam ecan gefean becuman moton, <þær> bið ælc man to his yldrum <hlytmed> and to his neahfealdum freondum."
[001600 (45)],"    Nænig man oðerne æfter deaðe getreowlice onlysan mæg, gif he sylf ær her on worlde his sawle hælo agymeleasað."
[001700 (46)],"    Bið sio geworhte freondræden & seo geþingde micele selre þænne þe se man unne þæt him oðer man æfter do, þæt he hit do sylf for hine þa hwile þe he lybbe."
[001800 (49)],"    Bið þæt æghwylcum men micele selre & wislicre þæt he hine gehealde on his freodome gesundne & unfæcne, þeah þe he his freondspedum treowige, þænne he scyle æfter þam bendum þæs freodomes ceapian."
[001900 (52)],    Bið him eac uncuð hwæðer he ðonne begitan mæge þæs he ær benohte.
[002000 (54)],"    Nu we geseoð, men þa leofestan, þæt þeos andwearde world is gewitendu & feallendu."
[002100 (55)],"    For ðan us gedafenað þæt we ne lætan þissa hwilendlicra þinga ure mod gebindan & gebysegian, þæt we ne forlæten urne þone ecan eðel þe we on frymðe to gesceapene wæron."
[002200 (58)],    Cwæð se snottra Saleman be ðan:Quodcumque potest manus tua facere.
[002300 (59)],"    Gehyrest ðu, man, cwæð he, swa hwæt godes swa þin <hand> wyrcan mæge & þin mægen to þan gelustfullian wille, do ðu þæt anrædlice, for ðan þe ne bið næniges wiorces fyrst ne nænig riht ne nænig wisdom mid helwarum."
