id,text
[000100 (1)],"    Men ða leofestan, manað us & myndgað on þyssum bocum sanctus Gregorius, se halega writere se ðis gewrit sette & wrat, þæt we ymb us sylfe eorne þencen."
[000200 (3)],"    Læreð he us þæt we sien gemyndige þara worda þe dryhten sæde on his bocum, ðæt þis woruldlice lif sceolde forð gewitan & forð adilgod bion."
[000300 (5)],"    & he us eac sæde þæt swylc yfel on þysne middangeard becuman sceolde, ær he geendod wære, þæt he þonne on þy dreah, þæt he wolde þæt we wæron gearwe þænne he þis lif endode."
[000400 (9)],"    Men ða leofestan, ne læten we us næfre þa synne to þon swiðe micele ne to þan swiðe hefiglice þyncan þæt we æfre forscamien þæt we hi ne andetton, for ðan þe selre is þæt man beforan anum men his gylta scamige þonne he <scamige> eft on domes dæge beforan Gode sylfum & beforan his englum & beforan eallum þam heofencundan weorode."
[000500 (14)],"    He ðonne, se æðela lareow, sanctus Paulus se apostol, spræc & þus cwæð: Men þa leofestan, us gedafenað þæt we syn ætywde ealle on domes dæge beforan Godes heahsetle."
[000600 (16)],"    & þonne þær nænig man his sylfes gewyrhta behydan ne mæg, ne <nan> man his agenne andwlitan on liohte wedere oððe on sunnan sciman becyrran ne mæg."
[000700 (18)],"    Be ðam se ælmihtega God sæde & þus cwæð:<Filius> hominis uenturus est in gloria cum angelis suis; tunc reddet unicuique secundum opera sua. <Mannes> sunu cymeð in heannysse wolcnum & in his wlite wundorlice & in his þrymme to <us> <mid> englum & mid heahenglum & mid ealle þy heofoncundan mægene; & þonne demeð anra gehwylcum men æfter his agenum gewyrhtum & geearnungum, þe he dyde æfter his mildheortnesse, ge eac æfter hyra sylfra gewyrhtum, swa hie nu her geearnod hæfdon, þenden hie <nu> God wile in þas woruld lætan."
[000800 (27)],"    Uton we nu georne þencean, men þa leofestan, hu arfæst & hu mildheort he eft cymeð on þam dome to us."
[000900 (28)],    Uton we nu geþencan hwylce we nu syn & hu us þonne lysteð.
[001000 (29)],"    Hwæt, we siððan ne magon nane lade gedon, ac we sculon <gehwylcra> þinga Gode riht ongyldan on urum sylfra sawlum, ealles þæs ðe we him on anegum <þingum> abulgon, butan we ær eaðmodlice beten."
[001100 (32)],"    & we us urne dryhten ondrædan þænne we hyne mid his mægenþrymme cumendne gesioð, in ðam dome mid his englum."
[001200 (34)],"    & hie þonne, þa englas, him beforan singan onginnaþ & cweðað: Arisaþ nu ealle þa forsciridan & gehyrað dryhtnes stemne."
[001300 (36)],"    & hie þonne cumað, þa englas, to þam feower endum þysses middangeardes & hyra byman blawað."
[001400 (37)],    Þonne arisað ealle þa þe fram frymþe middangeardes hira eagan in deað betyndon & rihtum <geleafan> onfengon; þa bioð to þam dome gelaðode.
[001500 (39)],"    & þa þe her nellað hyra synna andettan & betan, <Iudeas> þonne & sylfcwalan & hæðene men, ne ðurfon hie to þam dome, ac hie bioð sona fordemde mid þy þe hie deaþe sweltaþ."
[001600 (43)],    Þænne bioð ealle iorðan <mægen> onstyrede in fyres gecynde.
[001700 (44)],"    Þonne þa scyldegan him hearde ondrædað, & hie þonne se ælmigtiga God onginneð þreagean mid his heardlican stemne & þus cwið to him, emne þon gelicost þe he to anum men sprece: Eala man, hwæt, ic þe geworhte of eorþan lame mid minum handum, & þinum ðam eorðlicum limum ic sealde mine sawle, & ic þe hiwode to mines sylfes anlicnesse, & þa þe gestaðelode on neorxnawonges gefean & þe bead mine bebodu to healdanne."
[001800 (50)],"    Ða ðu forhogodest mine bebodu & me sylfne, & þone awyrgedan dioful þu lufudest."
[001900 (51)],"    & þa ðu wære of neorxnawange ascofen & ic þe wolde eft miltsian, þa ic fæmnelicne innoð gesohte, & ic wæs mid cildclaðum bewunden, & ealle þa cildlican teonan ic aræfnode, & þa menniscean sar ic wæs þrowiende for þe."
[002000 (54)],"    & ic dranc eced wið eallan gemenged, for þan þe ic þe dyde <minre> swetnesse wyrðne."
[002100 (56)],"    & eac swylce þyrnenne beag ic onfeng ofer min heafod for ðe, & ic wæs wundum þyrel, to þan þæt ðu wære fram þam ecum deaðe genered, & mine sawle ic sende betweoh þa wælgrimman helle tintregan, to þan þæt ic þa þine sawle þanon generede."
[002200 (59)],    & ic þis eal fremede for ðe.
[002300 (60)],    Hwæt gedydest ðu for me?
[002400 (60)],"    Loca nu & sceawa þa dolg on minum handum & on minum fotum, & gesioh ðas mine sidan þe wæs spere þurhstungen."
[002500 (62)],"    Þynum sare þe ic on minum lichoman onfeng, to þan þæt ic wolde þæt ðu wære rixiende in heofona rices wuldre."
[002600 (64)],"    For hwan, la man, forlur ðu þis eal, þe ic for þe þrowode?"
[002700 (65)],    For hwan wær ðu swa unþancul þinre onlysnesse?
[002800 (65)],    Ic nawuht ma to minum deaþe ne bidde.
[002900 (66)],    Agif me þine sawle swa clæne swa ic hy ðe sealde.
[003000 (67)],    Min feorh ic sealde for ðe.
[003100 (67)],    Agif me þæt þin lif ðe ðu <acwealdest> mid <sarlycum> wundum þinra synna.
[003200 (68)],    For hwan forwyrndest ðu me þæs mines agenan yrfes?
[003300 (69)],"    Ic wæs þin fæder & þin dryhten & emne eallinga þin freond geworden, and ðu hit þa sealdest þinum ehtere, þam awyrgedan & þam beswicendan diofle."
[003400 (71)],"    Ac hwæt druge ðu on þam, þa ic wæs unawendedlic in minre godcundnesse, & þa ic wæs inþrowendlic, þæt ic wolde for þe þrowiende bion?"
[003500 (73)],    & þu me mid ealle forhogodest.
[003600 (74)],"    & ic þe laðode to minum þam<../images/etail.gif>can life to ðam uplycan rice, þæt ðu agymeleasodost."
[003700 (75)],"    Gað ge nu, awyrgedan, in þæt ece fyr & in þa ecean forwyrd þe gefyrn ærest wæs ðam diofle Satane & his geferum geearwod."
[003800 (77)],"    Þær ne bið næfre ænig lioht gesewen ne nænig wynsumnes gemeted, ac þær syndon þa wyrrestan wildeor þa wundiað eowre sawle."
[003900 (79)],"    & þær syndon þa undeaðlican wyrmas þe næfre ne sweltað,  & þæt fyr ne bið næfre adwæsced, ac hit to widan feore byrneð, & eowra synna on eowrum sawlum þær byrnað."
[004000 (82)],"    And þær is eagena wop & toða gristbitung, and þær syndon þa unmætan þystro, & þær is egesa & fyrhto, & þær is swið hreownes, & þær is unrihtwisnes, & þær is hunger & næcedu, & þær is yrmðo & nearones, & þær is unmæte cyle & unahefendlic hæto gemeted; nis nænig gemetfæstnes."
[004100 (86)],    Ac ðær is sio wyrreste adl & se bitera wop & a in ecnesse celnes.
[004200 (88)],"    Men þa leofestan, uton we us giorne biorgan, & utan giorne biddan þæt we moton þæs wyrðe bion þe he þonne cwið to his soðfæstum & to his gecorenum: Cumað ge to me; wuniað mid me in minum rice þæt ge geearnod hæfdon, & ge ðonne scinaþ swa biorhte swa sunne þonne hio æfre on midne dæg fægerost scineð & biorhtost."
[004300 (93)],"    Þær is symle ece blis & soð syb & gefea, & þær is singalic Godes lof gehyred, & þær is lufu & smyltnes & syngal lioht & swete stenc."
[004400 (95)],"    Men þa liofestan, <gif> we nu willað on þysse worulde teala don, þa þrage þe us wile se ælmihtiga dryhten lætan her for worulde & swa us man lærde, þonne magon we þurh þæt geearnian þæt we in ecnesse lyfiað & blissiað, in ðam rice þæt we nu gehyrdon bisecgan, mid englum & mid heahenglum & mid apostolum & mid soðum Godes þrowerum & mid eallum soðfæstum & gecorenum <&> <mid> ðam Godes suna, ðam þe a liofað & rixaþ mid fæder & mid suna a to widan feore, amen."
