id,text
[000100 (1)],"    On þone palmsunnandæg, for þy þe seo processio þæs dæges længre is, þonne seo, þe mon on claustre ælce sunnandæge deð, for þi þonne, þa hwile þe mon singð þa morgenmæssan, se mæssepreost, þe þæs altares þenunge on þære wucan healdan sceal, begange þa mynstres hus and mid haligwætere besprenge."
[000200 (5)],"    Æfter geendunge þære mæssan sy seo mare processio, þæt is þære maran halgunge forðgang, þæt is þonne on þas wisan, gan hy ærest þinga swiglunga mid dihlum sealmsange <bysige> to þære cyrican, þe þa palmtwiga on gegaderode synd, and, gif beon mæg and gewydera þæt geþafiað, syn hi ealle mid <alban> gescrydde and on þam gange, ealswa hit on ælcum gebyreð, healdan heora endebyrdnesse."
[000300 (12)],"    Þonne hi þider cumaþ, singan heora gebed þæs halgan fultum biddende, þe seo cyrice forehalig is, þe hy to gað."
[000400 (13)],"    Geendedum gebede ræde se diacon þis godspel,Turba multaoþ hit cume to þisse endunge,Ecce, mundus totus post eum abiit."
[000500 (15)],    Æfter þissum syn þa palmtwiga gebletsode and æfter þære bletsunge mid halgum wætere <besprengde> and mid recelse besmocode.
[000600 (17)],"    Æfter þysum <þam> cildon þisne antifen beginnendum,Pueri Hebreorum, syn þa palmtwiga todælede, and swa þa lengran antifenas singende gan, to þære heafodcyrican and ætforan þære dura geanbidigen, oþ þæt þa cild, þe þider forð eodan, singanGloria, lausmid þam fersum eallum, þe þær to <gebyriað>, æt ælces ferses ende eal þæt wered þær ute, ealswa hit þeaw is, andswarigenGloria, laus."
[000700 (24)],"    Þam geendedum syn þære cyrican dura geopenade þam sangere þisne reps beginnende,Ingrediente domino."
[000800 (25)],"    Ingandende healdan heora palmtwiga on handa, eallswa we wiðforan cwædon be þam candelan, oþ þæt man æfter þam godspelle þone offerendan singe and æfter þære offrunge þam sacerde þa selfan palmtwiga offrige."
[000900 (29)],"    On þam selfan dæge to ðam passionem, þæt is ures drihtnes þrowung, sy gecwedenDominus nobiscumfram þam diacone, ac ne sy þeah geandswarodGloria tibi, domine."
[001000 (32)],"    Þisum gelice sy þis gehealden on þam oðrum dagum, buton parasceue, þæt is gearcunge dæge, þe we nemnað þone langan frigedæg, on þam ne sceal beon gecweden naðor neDominus uobiscumneGloria tibi, domine."
[001100 (36)],"    Oncena domini, þæt is on drihtenes gereorde, þe we hatað þone þunresdæg ær eastran, sy uhtsang gesungen, be þam þe se antifenere tæce."
[001200 (38)],"    On sumra æfæstra manna cyrican gewislice we onfundon hwæthwara, þæt to micelre sauwla anbryrdnesse and to <getacnunge> gastlices þinges weorð begunnen."
[001300 (40)],"    Þæt is, þæt æfter þære geendunge ealles þæs sanges, þe mon to þære nihte singþ, and æfter geendunge þæs antifenes, þe mon on ende be þan halgan godspelle singþ, acwuncenum eallum leohtum gan twa cild welgestemnede and to þam foresceawode to þan suðportice mid gedremum swege singan hludre stefne Kyrielejson, and gelice þa oðre twa on þam norðportice singen þus andswariend, Christelejson, and on þæm westheowage syn twegen on maran ylde, þe þis singen,Domine, miserere nobis."
[001400 (48)],    Þisum geendedum andswarige eal chorChristus dominus factus est obediens usque ad mortem.
[001500 (50)],"    Edniwan þa cild on þam suðportice þæt selfe, þæt we ær cwædon, geedlæstan and þa oðre ealle eac swa, ealswa hit gecweden is."
[001600 (51)],    And æt þære þriddan geendunge ealle endemes to cneowgebedum feallan and mid dihlum gebedum gewunelice mid micelre anbryrdnesse him to Criste geærendian and ealle endemes mid tacne þæs ealdres arisen.
[001700 (55)],    Þeos endebrydnes sy on ane wisan gehealden o þam þrim swiguhtan.
[001800 (56)],"    Þes <gewuna> þisse cyriclican anbryrdnesse, þæs þe ic wene, fram rihtgelyfedum mannum for þi wearð aredod and to gewunan geset, þæt se micla hoga þara þystra, þe þisne þrydæledon middangeard ures drihtnes þrowunge mid ungewunelicum ege þearle swiðe bregde, gewislice getacnod wære and eac swylce se frofer þære apostolican bodunge, þe geond ealne middangeard bodude urne drihten for ealles mancynnes hæle his fæder hyrsumne oð deaðes þrowunge, hluttorlice þurh þas tacnunge wære onwrigen."
[001900 (63)],"    Þis we þonne eornostlice on þissa boca munucþeawe to þy gesetton, gif hit hwam gelicað, þæt he mid estfulnesse þisne gewunan to anbryrdnysse healdan wile, hæbbe gewriten, hu he hit don scyle and oðre gelæran, þe on þam ne synd getogene, se þe hit þonne don nele, ne sy he to þan geneadod, þæt he hit do, buton him selfon þe bet licie."
[002000 (70)],"    On ðam æfterfylgendum dagum þissera nyhta æt nanum tidsange ne sy gecwedenDeus in adiutorium meum intende, ac forðdrihte sy gesungen canonica tidsangas todæledum sealmum æfter heora þeawe and æfter þam <fers> and, þæt þær æfter filigeð."
[002100 (73)],"    On þone fiftan dæg þa selfan angin þara todæledan <sealma> syn hludor gesungene, þæt hi fram eallum mægen beon gehyrede, on þa ylcan wisan sy gesungen ægðer ge æfen ge nihtsang and na swa hlude on ðam oþrum swigdagum."
[002200 (77)],"    And on foresædon nihton, gif uhtsang ær dæge bið gesungen, þa gebroðra, gif hy swa willan, hweorfan to heora reste, se þe for gastlicre gymyne þæt don nelle, wacien hi mid godes bletsunge and mid healicre gymyne heora <swigenne> healdænde þæt began, þæt heora sawlum fremige."
