id,text
[000100 (1)],Sermo Lupi.
[000200 (2)],"    Leofan men, doð, swa ic lære, gehyrað, hwæt ic wylle secgan to þearfe, gyme se, ðe cunne, his agenre neode."
[000300 (4)],"    Eallum cristenum mannum is mycel þearf, þæt hy godes lage fylgean and godcundre lare geornlice gyman; and huru gehadodum is ealra mæst þearf, forðam þe hy scylan ægðer ge bodian ge bysnian godes riht georne oðrum mannum."
[000400 (8)],"    Nu wylle we læran godes þeowas georne, þæt hy hy sylfe wærlice beðencan and þurh godes fultum clænnesse lufian and gode ælmihtigum eadmodlice þeowian and for eall cristen folc þingian gelome."
[000500 (12)],    And þæt hi bocum and gebedum geornlice fylgean and bodian and bysnian godes riht georne.
[000600 (13)],"    And þæt hy læran gelome, swa hy geornost magan, þæt gehadode regollice and læwede lahlice heora lif fadian to þearfe hym sylfan."
[000700 (16)],"    And ealle cristene men we lærað swyþe georne, þæt hy inwerdre heortan æfre god lufian and rihtne cristendom geornlice healdan and godcundan lareowan geornlice hyran and godes lara and laga smeagean and spirian oft and gelome hym sylfum to þearfe."
[000800 (20)],"    And we lærað, þæt ælc cristen man geleornige huru, þæt he cunne rihtne geleafan ariht understandan, and paternoster and credan, be ðam þe he wylle æfter forðsiðe <mid> cristenra gemanan on gehalgedan restan and gebedrædenne habban oððon ær on life husles beon wyrðe, forðam he ne byð wel cristen, þe ðæt geleornian nele, ne he nah mid rihte oþres mannes to onfonne æt fulluhte ne æt biscopes handa, ær he hit geleornige, þæt he wel cunne."
[000900 (28)],"    And we lærað, þæt man wið healice synna and wið deoflice dæda scylde swyþe georne on æghwylcne timan; and bete swyþe georne be his scriftes geðehte, se ðe þurh deofles scyfe on synna befeolle."
[001000 (32)],"    And we lærað, þæt man wið fulne galscype and wið unrihthæmed and wið æghwylcne æwbrice warnie symble."
[001100 (34)],"    And we lærað and biddað and on godes naman beodað, þæt ænig cristen man binnan syx manna sibbfæce æfre ne gewifige on his agenum cynne ne on his mæges lafe, þe swa neahsibb wære, ne on his wifes nydmagan, þe he sylf ær ahte, ne on his gefæderan ne on gehalgodre nunnan."
[001200 (39)],"    Ne on ælætan ænig cristen man ne gewifige æfre ne na ma wifa, þonne an, hæbbe, ac beo be ðære anre þa hwile, þe heo lybbe, se ðe wylle godes lage gyman mid rihte and wið hellebryne beorgan his sawle."
[001300 (43)],"    And we lærað eac georne manna gehwylcne, þæt he godes ege hæbbe symle on gemynde and dæges and nihtes forhtige for synnum, domdæg adrædæ and for helle agrise and æfre him gehende endedæges wene."
[001400 (47)],"    And we lærað swyþe georne freonda gehwylcne, þæt he fram synnum georne gecyrre and oðrum mannum unrihtes styre, and þæt he ofer ealle oðre þing lufige his drihten, and þæt he oft and gelome hæbbe on gemynde, þæt mannum is mæst þearf oftost to gemunanne, þæt is, þæt hy rihtne geleafan, swa we ær cwædan, anrædlice habban on ðone soðan god, þe is waldend and wyrhta ealra gesceafta, and þæt hy rihtne cristendom rihtlice healdan."
[001500 (55)],    And þæt hy godcundan lareowan geornlice hyran and godes larum and lagum geornlice fylgean.
[001600 (57)],    And þæt hy godes cyrcan æghwær georne griðian and friðian and mid leohte and lacum hy gelome gegretan and hy sylfe þær georne oft and gelome gebiddan to Criste.
[001700 (60)],    And þæt hy godes gerihta æghwylce geare mid rihte gelæstan and freolsa and fæstena rihtlice healdan.
[001800 (62)],    And þæt hy sunnandaga cypinga and folcgemota on þam halgan dæge georne <geswican>.
[001900 (63)],    And þæt hi godes þeowas symle werian and weorðian.
[002000 (64)],    And þæt hy godes þearfan frefrian and fedan.
[002100 (65)],"    And þæt hi wydewan and steopcild to oft ne ahwænan, ac georne hy gladian."
[002200 (66)],    And þæt hi elðeodige menn and feorrancumene ne tyrian ne ne tynan.
[002300 (68)],"    And þæt hi oðrum mannum unriht ne beodan ealles to swyðe, ac manna gehwylc oðrum beode þæt riht, þæt he wylle, þæt man him beode, be ðam þe hit mæð sy."
[002400 (71)],    A sy godes nama ecelice gebletsod and hym symle sy wuldor and weorðmynt æfre to worolde.
