id,text
[000100 (1)],    Be hæðendome.
[000200 (2)],"Nemo cristianorum paganas superstitiones intendat, sed gentilium inquinamenta omnia omnino contemnat."
[000300 (3)],"    Eala, mycel is nydþearf manna gehwylcum, þæt he wið deofles larswice warnige symle, and þæt he hæðenscype georne æfre forbuge, þæt þe he gedon mæge."
[000400 (6)],"    And, gyf hit geweorðe, þæt cristen man æfre heonanforð ahwar heðendom begange oððon ahwar on lande idola weorðige, gebete þæt deope for gode and for worolde; and, se ðe to gelome þæt unriht begange, gylde mid Englum swa wer, swa wite, and on Dena lage lahslite, be ðam þe seo dæd sy."
[000500 (12)],"    And, gyf wiccean oððe wigelearas, horingas oððe horcwenan, morðwyrhtan oððe mansworan innan þysan earde weorðan agytene, fyse hy man georne ut of þysan earde and clænsige þas þeode oððon on earde forfare hy mid ealle, butan hi geswicon and þe deoppor gebetan."
[000600 (17)],"    And do man, swa hit þearf is, manfulra dæda on æghwylcan ende styre man swyðe."
[000700 (18)],"    Her syndan on earde godcundnessæ wiðersacan and godes lage oferhogan, manslagan and mægslagan, cyrichatan and sacerdbanan, hadbrecan and æwbrecan, myltestran and bearnmyrðran, þeofas and þeodscaðan, ryperas and reaferas, leogeras and liceteras and leodhatan hetele ealles to manege,þe ðurh mansylene bariað þas þeode, and wedlogan and wærlogan and lytle getrywða to wide mid mannum."
[000800 (25)],"    And ne byrhð se gesibba hwilan gesibban þe ma, þe ðam fremdan, ne broðor his breðer oþre hwile ne bearn for oft his fæder ne meder."
[000900 (28)],"    Ne na fela manna ne healt his getrywða swa wel, swa he scolde, for gode and for worolde."
[001000 (30)],"    Ac do man, swa hit þearf is, gebete hit georne and clænsige þas þeode, gyf man godes miltse geearnian wylle."
